,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
164,164,164,164,2020-10-08 16:11:48,6644.0,320.0,en,NYC,0.0,HedgeBanger,"Um Cal,that mask you keep touching repeatedly should be covering your whole nose,not just the tip,exposing your nostrils and everyone you breathe on to Covid.Did you wear your mask that way while banging your mistress? Did you cover more than the tip? #SuperSpreader 😂 @CalforNC",1.3142370674555986e+18,0.0,['SuperSpreader'],"Um Cal,that mask you keep touching repeatedly should be covering your whole nose,not just the tip,exposing your nostrils and everyone you breathe on to Covid.Did you wear your mask that way while banging your mistress? Did you cover more than the tip?","['Um', 'cal', 'mask', 'keep', 'touch', 'repeatedli', 'cover', 'whole', 'nose', 'tip', 'expos', 'nostril', 'everyon', 'breath', 'covid.did', 'wear', 'mask', 'way', 'bang', 'mistress', 'did', 'cover', 'tip']"
165,165,165,165,2020-10-08 16:12:07,7229.0,1796.0,en,"New York, USA",23.0,ushi_teitel,"The Jewish biggest enemies are the media like the, @NYDailyNews This wouldn't help anyone neither the community nor #COVID19 Didn't see such headlines at #BLM protest when Thousands gathered at Barclay's center or Camden Plaza. Btw 90% have masks on, in BP Shame on you!",1.314237145759056e+18,0.0,"['COVID19', 'BLM']","The Jewish biggest enemies are the media like the, This wouldn't help anyone neither the community nor Didn't see such headlines at protest when Thousands gathered at Barclay's center or Camden Plaza. Btw % have masks on, in BP Shame on you!","['the', 'jewish', 'biggest', 'enemi', 'media', 'like', 'thi', 'would', ""n't"", 'help', 'anyon', 'neither', 'commun', 'did', ""n't"", 'see', 'headlin', 'protest', 'thousand', 'gather', 'barclay', ""'s"", 'center', 'camden', 'plaza', 'btw', '%', 'mask', 'BP', 'shame', '!']"
166,166,166,166,2020-10-08 16:12:17,12400.0,182.0,en,"Charlotte, NC",116.0,calvinyork99,"RT @QuickTake: ""The mask must not only be carried but also worn.” Italy has extended its state of emergency over spiralling #coronavirus c…",1.3142371861416346e+18,0.0,['coronavirus'],": ""The mask must not only be carried but also worn. Italy has extended its state of emergency over spiralling c","[':', '``', 'the', 'mask', 'must', 'carri', 'also', 'worn', 'itali', 'extend', 'state', 'emerg', 'spiral', 'c']"
167,167,167,167,2020-10-08 16:12:31,2204.0,476.0,en,Baltimore,197.0,smutek,"RT @JohnsHopkinsSPH: Beware the superspreader! Often seen in crowded spaces, and rarely seen wearing masks, they can transmit #COVID19 to…",1.3142372447990948e+18,0.0,['COVID19'],": Beware the superspreader! Often seen in crowded spaces, and rarely seen wearing masks, they can transmit to","[':', 'bewar', 'superspread', '!', 'often', 'seen', 'crowd', 'space', 'rare', 'seen', 'wear', 'mask', 'transmit']"
168,168,168,168,2020-10-08 16:12:40,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@griffiths_clive @MailOnline The Spanish lockdown was particularly strict. In Spain masks must be worn inside and outdoors. Even with these restrictions Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. The UK coronavirus restrictions will achieve nothing.,1.314237285177725e+18,0.0,[],The Spanish lockdown was particularly strict. In Spain masks must be worn inside and outdoors. Even with these restrictions Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. The UK coronavirus restrictions will achieve nothing.,"['the', 'spanish', 'lockdown', 'particularli', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'even', 'restrict', 'spanish', 'case', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'distancing/mask', 'wear', 'work', 'the', 'UK', 'coronaviru', 'restrict', 'achiev', 'noth']"
169,169,169,169,2020-10-08 16:13:06,10322.0,28.0,en,"California, USA",0.0,JulieStJH,"@ScottWalker @VP @Mike_Pence @marcshort45 @marty_obst The head of the Coronavirus task force is not wearing a mask or social distancing. Thank you for once again pointing out why we should not vote for this selfish, careless, reckless administration.",1.3142373939484795e+18,0.0,[],"The head of the Coronavirus task force is not wearing a mask or social distancing. Thank you for once again pointing out why we should not vote for this selfish, careless, reckless administration.","['the', 'head', 'coronaviru', 'task', 'forc', 'wear', 'mask', 'social', 'distanc', 'thank', 'point', 'vote', 'selfish', 'careless', 'reckless', 'administr']"
170,170,170,170,2020-10-08 16:13:06,18369.0,429.0,en,United States,3.0,Pia_Lemonade,"I just learned that my son’s in-laws both have COVID. She is an ICU nurse who wears a mask and shield. And, tho they haven’t visited anyone, and wear masks, my son &amp; his bride are sick/can’t get tested yet due to demand. I am beside myself. OMG wear a f@cking MASK! VOTE!!",1.3142373932815852e+18,0.0,[],"I just learned that my sons in-laws both have COVID. She is an ICU nurse who wears a mask and shield. And, tho they havent visited anyone, and wear masks, my son &amp; his bride are sick/cant get tested yet due to demand. I am beside myself. OMG wear a f MASK! VOTE!!","['learn', 'son', 'in-law', 'covid', 'she', 'icu', 'nurs', 'wear', 'mask', 'shield', 'and', 'tho', 'havent', 'visit', 'anyon', 'wear', 'mask', 'son', '&', 'amp', 'bride', 'sick/cant', 'get', 'test', 'yet', 'due', 'demand', 'besid', 'omg', 'wear', 'f', 'mask', '!', 'vote', '!', '!']"
171,171,171,171,2020-10-08 16:13:12,28636.0,18347.0,en,"California, USA",0.0,Ellars,"@CityofRedlands @SBCounty Open the county? San Bernardino County has done one of the poorest jobs with handling the covid crisis. We need more mask mandates and social distancing requirements in addition to testing. Testing alone doesn't work, as shown by what's happening at the White House. #COVID19",1.314237416501203e+18,1.0,['COVID19'],"Open the county? San Bernardino County has done one of the poorest jobs with handling the covid crisis. We need more mask mandates and social distancing requirements in addition to testing. Testing alone doesn't work, as shown by what's happening at the White House.","['open', 'counti', 'san', 'bernardino', 'counti', 'done', 'one', 'poorest', 'job', 'handl', 'covid', 'crisi', 'We', 'need', 'mask', 'mandat', 'social', 'distanc', 'requir', 'addit', 'test', 'test', 'alon', ""n't"", 'work', 'shown', ""'s"", 'happen', 'white', 'hous']"
172,172,172,172,2020-10-08 16:13:25,923.0,0.0,en,"New York, NY",0.0,oOtiGZ,"@amirkaniina @ZackFinkNews Literally because they had a large public gathering that was shut down, they lost it and even went as far as burning masks in the middle of the street the other day. Their little privileges are revoked cause of CoVid so they’re not happy",1.3142374742820536e+18,0.0,[],"Literally because they had a large public gathering that was shut down, they lost it and even went as far as burning masks in the middle of the street the other day. Their little privileges are revoked cause of CoVid so theyre not happy","['liter', 'larg', 'public', 'gather', 'shut', 'lost', 'even', 'went', 'far', 'burn', 'mask', 'middl', 'street', 'day', 'their', 'littl', 'privileg', 'revok', 'caus', 'covid', 'theyr', 'happi']"
173,173,173,173,2020-10-08 16:13:32,33573.0,307.0,en,Wishing I was home in Hawai’i,0.0,BrandeeNoel_YO,6 family members have Covid and 2 are in hospital because of it and yet I still have to watch dumb fucks trying to fight for their “right” not to wear masks and people having a gay ol’ time not social distancing.,1.3142375001692938e+18,0.0,[],family members have Covid and are in hospital because of it and yet I still have to watch dumb fucks trying to fight for their right not to wear masks and people having a gay ol time not social distancing.,"['famili', 'member', 'covid', 'hospit', 'yet', 'still', 'watch', 'dumb', 'fuck', 'tri', 'fight', 'right', 'wear', 'mask', 'peopl', 'gay', 'ol', 'time', 'social', 'distanc']"
174,174,174,174,2020-10-08 16:13:43,14097.0,307.0,en,Frederick MD,0.0,BittnerJohn,Blaming his COVID on Gold Star families instead of the fact that he basically never wears a mask is really classy. SMH,1.314237549095854e+18,0.0,[],Blaming his COVID on Gold Star families instead of the fact that he basically never wears a mask is really classy. SMH,"['blame', 'covid', 'gold', 'star', 'famili', 'instead', 'fact', 'basic', 'never', 'wear', 'mask', 'realli', 'classi', 'smh']"
175,175,175,175,2020-10-08 16:14:06,923.0,0.0,en,"New York, NY",0.0,oOtiGZ,@QueanPolitik @ZackFinkNews Covid... they protesting covid and the stop of large gatherings and public gatherings and protesting the use of masks,1.3142376434173215e+18,0.0,[],Covid... they protesting covid and the stop of large gatherings and public gatherings and protesting the use of masks,"['covid', '...', 'protest', 'covid', 'stop', 'larg', 'gather', 'public', 'gather', 'protest', 'use', 'mask']"
176,176,176,176,2020-10-08 16:14:21,7093.0,1640.0,en,"Maryland, USA",0.0,Envidia_OW,Is my resting bitch face gone or is it just the covid mask 😇,1.3142377055224177e+18,0.0,[],Is my resting bitch face gone or is it just the covid mask,"['Is', 'rest', 'bitch', 'face', 'gone', 'covid', 'mask']"
177,177,177,177,2020-10-09 17:21:03,20060.0,335.0,en,"New York, NY",20.0,dontdoitdrew,RT @ninaandtito: Was your Senator maskless at the Rose Garden superspreader event? When were they last tested? What’s their Covid status? T…,1.3146168789968937e+18,0.0,[],: Was your Senator maskless at the Rose Garden superspreader event? When were they last tested? Whats their Covid status? T,"[':', 'wa', 'senat', 'maskless', 'rose', 'garden', 'superspread', 'event', 'when', 'last', 'test', 'what', 'covid', 'statu', 'T']"
178,178,178,178,2020-10-09 17:21:00,5537.0,143.0,en,United States,417.0,vinbrue,RT @Mobute: if wesley willis was still around we could’ve had songs like “dickhead gave me covid” and “wear a mask asshole”,1.314616869488296e+18,0.0,[],: if wesley willis was still around we couldve had songs like dickhead gave me covid and wear a mask asshole,"[':', 'wesley', 'willi', 'still', 'around', 'couldv', 'song', 'like', 'dickhead', 'gave', 'covid', 'wear', 'mask', 'asshol']"
179,179,179,179,2020-10-09 17:22:19,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@StrictlyLaw1 The lockdown in Spain was extremely strict. In Spain masks must be worn inside and outdoors. Despite this cases in Spain rose sharply throughout September. Mandatory social distancing/mask wearing does not work. Boris's draconian coronavirus restrictions will achieve nothing.,1.3146172010480722e+18,0.0,[],The lockdown in Spain was extremely strict. In Spain masks must be worn inside and outdoors. Despite this cases in Spain rose sharply throughout September. Mandatory social distancing/mask wearing does not work. Boris's draconian coronavirus restrictions will achieve nothing.,"['the', 'lockdown', 'spain', 'extrem', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'despit', 'case', 'spain', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'social', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'draconian', 'coronaviru', 'restrict', 'achiev', 'noth']"
180,180,180,180,2020-10-09 17:22:29,15876.0,2153.0,en,"Doylestown,Pa USA",57.0,pmweisser,RT @kazweida: Another GOP super spreader who resisted coronavirus restrictions and publicly condemned mask mandates as unconstitutional. T…,1.3146172396733358e+18,0.0,[],: Another GOP super spreader who resisted coronavirus restrictions and publicly condemned mask mandates as unconstitutional. T,"[':', 'anoth', 'gop', 'super', 'spreader', 'resist', 'coronaviru', 'restrict', 'publicli', 'condemn', 'mask', 'mandat', 'unconstitut', 'T']"
181,181,181,181,2020-10-09 17:22:54,4263.0,161.0,en,United States,0.0,Really_Sharon,"So, my retired Trumper neighbor who listens to Rush Limbaugh every day he's on the air must be so happy to hear that Trump says there's a cure for COVID. She rarely wears a mask so Trump is basically going to #ThinTheHerd. Hey, maybe I'll get a new neighbor!",1.3146173474250424e+18,0.0,['ThinTheHerd'],"So, my retired Trumper neighbor who listens to Rush Limbaugh every day he's on the air must be so happy to hear that Trump says there's a cure for COVID. She rarely wears a mask so Trump is basically going to . Hey, maybe I'll get a new neighbor!","['So', 'retir', 'trumper', 'neighbor', 'listen', 'rush', 'limbaugh', 'everi', 'day', ""'s"", 'air', 'must', 'happi', 'hear', 'trump', 'say', ""'s"", 'cure', 'covid', 'she', 'rare', 'wear', 'mask', 'trump', 'basic', 'go', 'hey', 'mayb', ""'ll"", 'get', 'new', 'neighbor', '!']"
182,182,182,182,2020-10-09 17:23:03,2083.0,570.0,en,Seattle,50390.0,SaigonCinnamon,"RT @TimOBrien: A humbling Herman Cain/coronavirus timeline: 6/24: Attends Trump rally, maskless 7/2: Tests positive for Covid-19 7/10: Say…",1.3146173859287286e+18,0.0,[],": A humbling Herman Cain/coronavirus timeline: /24: Attends Trump rally, maskless /2: Tests positive for Covid-19 /10: Say","[':', 'A', 'humbl', 'herman', 'cain/coronaviru', 'timelin', ':', '/24', ':', 'attend', 'trump', 'ralli', 'maskless', '/2', ':', 'test', 'posit', 'covid-19', '/10', ':', 'say']"
183,183,183,183,2020-10-09 17:23:56,138.0,1528.0,en,Oxford,0.0,jeremy_hume,@LamontC76925238 The Spanish lockdown was particularly strict. In Spain masks must be worn both inside and outdoors. Despite this Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. Boris's arbitrary coronavirus restrictions will achieve nothing.,1.314617607383855e+18,0.0,[],The Spanish lockdown was particularly strict. In Spain masks must be worn both inside and outdoors. Despite this Spanish cases rose sharply throughout September. Mandatory distancing/mask wearing does not work. Boris's arbitrary coronavirus restrictions will achieve nothing.,"['the', 'spanish', 'lockdown', 'particularli', 'strict', 'In', 'spain', 'mask', 'must', 'worn', 'insid', 'outdoor', 'despit', 'spanish', 'case', 'rose', 'sharpli', 'throughout', 'septemb', 'mandatori', 'distancing/mask', 'wear', 'work', 'bori', ""'s"", 'arbitrari', 'coronaviru', 'restrict', 'achiev', 'noth']"
184,184,184,184,2020-10-09 17:25:22,3519.0,154.0,en,AZ,14.0,eleversatile,"RT @brianjsymes: @ArizonaNurses @CDCgov Yeah, that’s just not true and we need to stop this pretending that masks are stopping covid... htt…",1.3146179690627564e+18,0.0,[],": Yeah, thats just not true and we need to stop this pretending that masks are stopping covid... htt","[':', 'yeah', 'that', 'true', 'need', 'stop', 'pretend', 'mask', 'stop', 'covid', '...', 'htt']"
185,185,185,185,2020-10-09 17:25:30,8899.0,4490.0,en,"Louisville, KY",0.0,JeffKeyes01,@MysterySolvent Their wearing masks. I though they believed Covid was a hoax. Also terrorists with small peckers.,1.3146180018875064e+18,0.0,[],Their wearing masks. I though they believed Covid was a hoax. Also terrorists with small peckers.,"['their', 'wear', 'mask', 'though', 'believ', 'covid', 'hoax', 'also', 'terrorist', 'small', 'pecker']"
186,186,186,186,2020-10-09 17:26:10,35870.0,749.0,en,"Long Island, NY",0.0,melissa_TVjunky,@ABCGMA3 @DrJAshton @arobach @tjholmes I have 3 pre-existing conditions so I've been hiding from #COVID19 but now it's time to go back to work. As I interview at various places I'm noticing NO ONE is wearing masks inside offices. Am I safe indoors if I wear a mask &amp; no one else does? #GMA3 #WYNTK,1.314618169349333e+18,0.0,"['COVID19', 'GMA3', 'WYNTK']",I have pre-existing conditions so I've been hiding from but now it's time to go back to work. As I interview at various places I'm noticing NO ONE is wearing masks inside offices. Am I safe indoors if I wear a mask &amp; no one else does?,"['pre-exist', 'condit', ""'ve"", 'hide', ""'s"", 'time', 'go', 'back', 'work', 'As', 'interview', 'variou', 'place', ""'m"", 'notic', 'NO', 'one', 'wear', 'mask', 'insid', 'offic', 'Am', 'safe', 'indoor', 'wear', 'mask', '&', 'amp', 'one', 'els']"
187,187,187,187,2020-10-09 17:26:36,1376.0,1619.0,en,"Seattle, WA",1.0,OptimismBrewing,"Happy Friday! 🎉 Here are King County's most recent COVID updates to know: 6️⃣ Table sizes increased to 6 max 🎃 Multiple households are allowed to be seated inside 😷 As always, mask up and social distance! Book your table now!",1.3146182788876493e+18,0.0,[],"Happy Friday! Here are King County's most recent COVID updates to know: Table sizes increased to max Multiple households are allowed to be seated inside As always, mask up and social distance! Book your table now!","['happi', 'friday', '!', 'here', 'king', 'counti', ""'s"", 'recent', 'covid', 'updat', 'know', ':', 'tabl', 'size', 'increas', 'max', 'multipl', 'household', 'allow', 'seat', 'insid', 'As', 'alway', 'mask', 'social', 'distanc', '!', 'book', 'tabl', '!']"
188,188,188,188,2020-10-09 17:27:27,15329.0,1281.0,en,"California, USA",1.0,EmiBarry,"Can’t stand the people from my hometown sharing the “COVID is a hoax, masks don’t do anything” shit. Sharing stories about getting things from a grocery store that have been touched by a bunch of people... Do some research it’s an airborne illness literally YOU are the fake news",1.314618492872581e+18,0.0,[],"Cant stand the people from my hometown sharing the COVID is a hoax, masks dont do anything shit. Sharing stories about getting things from a grocery store that have been touched by a bunch of people... Do some research its an airborne illness literally YOU are the fake news","['cant', 'stand', 'peopl', 'hometown', 'share', 'covid', 'hoax', 'mask', 'dont', 'anyth', 'shit', 'share', 'stori', 'get', 'thing', 'groceri', 'store', 'touch', 'bunch', 'peopl', '...', 'Do', 'research', 'airborn', 'ill', 'liter', 'you', 'fake', 'news']"
189,189,189,189,2020-10-09 17:27:34,2660.0,200.0,en,"Lafayette, LA",0.0,AnUrbanNomad,"I knew Conservative rhetoric could be brainwashing but for a woman with multiple nursing degrees to go from science based beliefs about covid to ""I love signs implying you can secretly take your mask off inside because it's practicing American freedoms"" in four months 👀",1.3146185228662497e+18,0.0,[],"I knew Conservative rhetoric could be brainwashing but for a woman with multiple nursing degrees to go from science based beliefs about covid to ""I love signs implying you can secretly take your mask off inside because it's practicing American freedoms"" in four months","['knew', 'conserv', 'rhetor', 'could', 'brainwash', 'woman', 'multipl', 'nurs', 'degre', 'go', 'scienc', 'base', 'belief', 'covid', '``', 'love', 'sign', 'impli', 'secretli', 'take', 'mask', 'insid', ""'s"", 'practic', 'american', 'freedom', ""''"", 'four', 'month']"
190,190,190,190,2020-10-09 17:27:39,8845.0,241.0,en,Buffalo ny ,237.0,marcoheffy,"RT @BarbraStreisand: Trump’s sociopathic refusal to face masks, even while he is infected with coronavirus, sets him apart from other world…",1.3146185438376755e+18,0.0,[],": Trumps sociopathic refusal to face masks, even while he is infected with coronavirus, sets him apart from other world","[':', 'trump', 'sociopath', 'refus', 'face', 'mask', 'even', 'infect', 'coronaviru', 'set', 'apart', 'world']"
191,191,191,191,2020-10-09 17:28:10,580.0,18.0,en,Southern california,0.0,aaelamparo1,@people My family with positive COVID quarantine x 14 days with no symptoms. Ok to go back to work with masks. Why are the media playing doctors when it comes to Trump. Craziness!!,1.3146186740078182e+18,0.0,[],My family with positive COVID quarantine x days with no symptoms. Ok to go back to work with masks. Why are the media playing doctors when it comes to Trump. Craziness!!,"['My', 'famili', 'posit', 'covid', 'quarantin', 'x', 'day', 'symptom', 'Ok', 'go', 'back', 'work', 'mask', 'whi', 'media', 'play', 'doctor', 'come', 'trump', 'crazi', '!', '!']"
192,192,192,192,2020-10-09 17:28:06,24841.0,129.0,en,United States,0.0,HeyStine,"@magamom123 @GovTimWalz Yeah, that’s why the places with more mask wearing have lower incidence of COVID.",1.3146186560899277e+18,0.0,[],"Yeah, thats why the places with more mask wearing have lower incidence of COVID.","['yeah', 'that', 'place', 'mask', 'wear', 'lower', 'incid', 'covid']"
193,193,193,193,2020-10-09 17:29:21,1034.0,7015.0,en,New Mexico,1.0,NMStateForestry,RT @EmnrdNM: Don't take chances. Please wear a mask and stay safe New Mexico! #WearAMask #ReduceTheRisk #COVID19,1.3146189710317036e+18,1.0,"['WearAMask', 'ReduceTheRisk', 'COVID19']",: Don't take chances. Please wear a mask and stay safe New Mexico!,"[':', 'Do', ""n't"", 'take', 'chanc', 'pleas', 'wear', 'mask', 'stay', 'safe', 'new', 'mexico', '!']"
194,194,194,194,2020-10-09 17:29:37,43065.0,586.0,en,"California, USA",0.0,realsandy7,@ConnectZeeDotz @realDonaldTrump You think he got that without congress? Please look at where COVID cases are around the world. We have 4% of World Population and 25% of World cases. Even Chinese don't have to wear masks anymore as their government took action.,1.314619038878761e+18,0.0,[],You think he got that without congress? Please look at where COVID cases are around the world. We have % of World Population and % of World cases. Even Chinese don't have to wear masks anymore as their government took action.,"['you', 'think', 'got', 'without', 'congress', 'pleas', 'look', 'covid', 'case', 'around', 'world', 'We', '%', 'world', 'popul', '%', 'world', 'case', 'even', 'chines', ""n't"", 'wear', 'mask', 'anymor', 'govern', 'took', 'action']"
195,195,195,195,2020-10-09 17:30:04,365.0,1391.0,en,"Durham, NC",2.0,Duke_SA,"RT @WorkingatDuke: Joquann ""Speedy"" Jones wears a mask to protect @DukeDining patrons. @Duke_SA #DukeUnited #HealthyDuke #COVID19 https:…",1.314619150921339e+18,0.0,"['DukeUnited', 'HealthyDuke', 'COVID19']",": Joquann ""Speedy"" Jones wears a mask to protect patrons. https:","[':', 'joquann', '``', 'speedi', ""''"", 'jone', 'wear', 'mask', 'protect', 'patron', 'http', ':']"
196,196,196,196,2020-10-09 17:30:15,263.0,3329.0,en,"Provo, Utah",0.0,UCHD,Covid can be scary- but it doesn't have to be if everyone will wear their masks and wash their hands to prevent the spread. #maskuputah #stopthespread #CDC #public health #covid19,1.314619196467286e+18,0.0,"['maskuputah', 'stopthespread', 'CDC', 'public', 'covid19']",Covid can be scary- but it doesn't have to be if everyone will wear their masks and wash their hands to prevent the spread. health,"['covid', 'scary-', ""n't"", 'everyon', 'wear', 'mask', 'wash', 'hand', 'prevent', 'spread', 'health']"
197,197,197,197,2020-10-09 17:30:12,6487.0,1097.0,en,"Washington, USA",527.0,vikkids,"RT @DrDenaGrayson: ‼️At least 9 people who attended a church retreat have tested positive for #coronavirus—people wore masks, stood 6-10 fe…",1.314619184521732e+18,0.0,['coronavirus'],": At least people who attended a church retreat have tested positive for people wore masks, stood -10 fe","[':', 'At', 'least', 'peopl', 'attend', 'church', 'retreat', 'test', 'posit', 'peopl', 'wore', 'mask', 'stood', '-10', 'fe']"
198,198,198,198,2020-10-09 17:30:16,83400.0,874.0,en,"Michigan, USA",71.0,Pkitty1975,"RT @MCmuckraker: Detroit Mayor Duggan is announcing a mask mandate right now and takes a swing at Trump. ""If someone in Detroit gets COVID-…",1.3146192016262963e+18,0.0,[],": Detroit Mayor Duggan is announcing a mask mandate right now and takes a swing at Trump. ""If someone in Detroit gets COVID-","[':', 'detroit', 'mayor', 'duggan', 'announc', 'mask', 'mandat', 'right', 'take', 'swing', 'trump', '``', 'If', 'someon', 'detroit', 'get', 'covid-']"
199,199,199,199,2020-10-09 17:31:03,40868.0,344.0,en,"Florence, SC",0.0,NikDaDon,At least it u wear a mask u won’t catch covid,1.314619398804603e+18,0.0,[],At least it u wear a mask u wont catch covid,"['At', 'least', 'u', 'wear', 'mask', 'u', 'wont', 'catch', 'covid']"
200,200,200,200,2020-10-09 17:31:02,12583.0,3993.0,en,"New Jersey, USA",0.0,diva_rebel,"I wish there was a federal law that if someone contracts a highly contagious disease like CoVid due to your own negligence ie refusing to wear a mask, refusing to stay socially distant, etc should be denied medical attention in their nearest ER if symptomatic.",1.3146193944216576e+18,0.0,[],"I wish there was a federal law that if someone contracts a highly contagious disease like CoVid due to your own negligence ie refusing to wear a mask, refusing to stay socially distant, etc should be denied medical attention in their nearest ER if symptomatic.","['wish', 'feder', 'law', 'someon', 'contract', 'highli', 'contagi', 'diseas', 'like', 'covid', 'due', 'neglig', 'ie', 'refus', 'wear', 'mask', 'refus', 'stay', 'social', 'distant', 'etc', 'deni', 'medic', 'attent', 'nearest', 'ER', 'symptomat']"
201,201,201,201,2020-10-09 17:30:53,6172.0,109948.0,en,"Providence, RI",1.0,ashishkjha,"@FaceTheNation @margbrennan @CBSThisMorning @CDCgov there is no evidence that kids can spread COVID while running around with each other outside. There are some public health experts who argue that to be 100% safe, we might even avoid playgrounds. My general take is use common sense and bring hand sanitizer. And wear a mask😷",1.314619357427835e+18,1.0,[],"there is no evidence that kids can spread COVID while running around with each other outside. There are some public health experts who argue that to be % safe, we might even avoid playgrounds. My general take is use common sense and bring hand sanitizer. And wear a mask","['evid', 'kid', 'spread', 'covid', 'run', 'around', 'outsid', 'there', 'public', 'health', 'expert', 'argu', '%', 'safe', 'might', 'even', 'avoid', 'playground', 'My', 'gener', 'take', 'use', 'common', 'sens', 'bring', 'hand', 'sanit', 'and', 'wear', 'mask']"
202,202,202,202,2020-10-09 17:31:08,34265.0,2786.0,en,CA,84.0,TheMrsLevy,"RT @CompoundBoss: If Covid is so contagious that we need masks, shields, plexiglass &amp; distancing to protect everyone from it, why do they h…",1.3146194197468037e+18,0.0,[],": If Covid is so contagious that we need masks, shields, plexiglass &amp; distancing to protect everyone from it, why do they h","[':', 'If', 'covid', 'contagi', 'need', 'mask', 'shield', 'plexiglass', '&', 'amp', 'distanc', 'protect', 'everyon', 'h']"
203,203,203,203,2020-10-09 17:32:09,1698.0,169.0,en,"Bay Village, OH",0.0,baylacrosse,"@brlax @OHSAASports @GovMikeDeWine Masks are not the only way to protect against COVID spread... distancing, contact tracing, hand washing, cleaning, etc all okay a role. And many people started wearing them before the mandate. But to claim masks make no difference is dangerously stupid.",1.3146196725500475e+18,0.0,[],"Masks are not the only way to protect against COVID spread... distancing, contact tracing, hand washing, cleaning, etc all okay a role. And many people started wearing them before the mandate. But to claim masks make no difference is dangerously stupid.","['mask', 'way', 'protect', 'covid', 'spread', '...', 'distanc', 'contact', 'trace', 'hand', 'wash', 'clean', 'etc', 'okay', 'role', 'and', 'mani', 'peopl', 'start', 'wear', 'mandat', 'but', 'claim', 'mask', 'make', 'differ', 'danger', 'stupid']"
204,204,204,204,2020-10-09 17:33:11,883.0,224.0,en,Castleford,0.0,WoodedCabbage63,@starmillion88 Damn! Unfortunate my man! Get in the covid bars and pull a mask!,1.3146199357677896e+18,0.0,[],Damn! Unfortunate my man! Get in the covid bars and pull a mask!,"['damn', '!', 'unfortun', 'man', '!', 'get', 'covid', 'bar', 'pull', 'mask', '!']"
205,205,205,205,2020-10-09 17:33:24,7140.0,770.0,en,"Buffalo, NY",0.0,cpd623,"So, the @NFL really doesn't care about player health? Forcing the @Titans to forfeit a game might have gotten the rest of the league to actually follow the #COVID rules. Or, the game is played without the sick guys and the rest of the team has to play in masks.",1.314619986971943e+18,0.0,['COVID'],"So, the really doesn't care about player health? Forcing the to forfeit a game might have gotten the rest of the league to actually follow the rules. Or, the game is played without the sick guys and the rest of the team has to play in masks.","['So', 'realli', ""n't"", 'care', 'player', 'health', 'forc', 'forfeit', 'game', 'might', 'gotten', 'rest', 'leagu', 'actual', 'follow', 'rule', 'Or', 'game', 'play', 'without', 'sick', 'guy', 'rest', 'team', 'play', 'mask']"
206,206,206,206,2020-10-09 17:33:48,29195.0,662.0,en,"Los Angeles, CA",0.0,BBQanon,Question for any Lawyer Anons out there? If it can be proven in court that 1) #COVID19 is not a threat 2) #Masks offer zero protection 3) CA Gov. @GavinNewsom’s lockdowns &amp; mask mandates are for political purposes Can the people of #California sue Newsom &amp; CA for damages?,1.3146200905668608e+18,0.0,"['COVID19', 'Masks', 'California']",Question for any Lawyer Anons out there? If it can be proven in court that ) is not a threat ) offer zero protection ) CA Gov. lockdowns &amp; mask mandates are for political purposes Can the people of sue Newsom &amp; CA for damages?,"['question', 'lawyer', 'anon', 'If', 'proven', 'court', 'threat', 'offer', 'zero', 'protect', 'CA', 'gov', 'lockdown', '&', 'amp', 'mask', 'mandat', 'polit', 'purpos', 'can', 'peopl', 'sue', 'newsom', '&', 'amp', 'CA', 'damag']"
207,207,207,207,2020-10-09 17:34:42,478.0,50.0,en,"Lakeview, OR",0.0,JosephJuvenal,My Covid artwork on masks. I recommend the flat style.,1.3146203179528645e+18,0.0,[],My Covid artwork on masks. I recommend the flat style.,"['My', 'covid', 'artwork', 'mask', 'recommend', 'flat', 'style']"
208,208,208,208,2020-10-09 17:35:18,5711.0,198.0,en,"Stillwater, OK",0.0,Navarp,"@GovStitt This is awesome and a great program. Did you know we set a record today with #COVID19 infections? You can help by mandating masks in counties that are Yellow or worse on the @HealthyOklahoma Map. Please do something because 1,100 Oklahomans have died because of your inaction.",1.314620469274968e+18,0.0,['COVID19'],This is awesome and a great program. Did you know we set a record today with infections? You can help by mandating masks in counties that are Yellow or worse on the Map. Please do something because Oklahomans have died because of your inaction.,"['thi', 'awesom', 'great', 'program', 'did', 'know', 'set', 'record', 'today', 'infect', 'you', 'help', 'mandat', 'mask', 'counti', 'yellow', 'wors', 'map', 'pleas', 'someth', 'oklahoman', 'die', 'inact']"
