,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
163,163,163,163,2020-09-06 04:33:03,27379.0,317.0,en,"Ohio, USA",48.0,RedCountyLivin,RT @ohioincrisis: Why is no one going to the hospital for covid? Is this the same disease @MikeDeWine is mandating our lives with masks an…,1.3024648078960476e+18,0.0,[],: Why is no one going to the hospital for covid? Is this the same disease is mandating our lives with masks an,"[':', 'whi', 'one', 'go', 'hospit', 'covid', 'Is', 'diseas', 'mandat', 'live', 'mask']"
164,164,164,164,2020-09-06 04:33:09,2570.0,2200.0,en,"Cleveland, OH",3.0,mezzozydeco,"So, just to confirm, literally no one who is protesting for BLM legitimately thinks they hold no risk for contracting/spreading covid, right? Like we all agree masks help decrease the risk but there's still some risk. So...why is the right saying this?",1.302464831983956e+18,0.0,[],"So, just to confirm, literally no one who is protesting for BLM legitimately thinks they hold no risk for contracting/spreading covid, right? Like we all agree masks help decrease the risk but there's still some risk. So...why is the right saying this?","['So', 'confirm', 'liter', 'one', 'protest', 'blm', 'legitim', 'think', 'hold', 'risk', 'contracting/spread', 'covid', 'right', 'like', 'agre', 'mask', 'help', 'decreas', 'risk', ""'s"", 'still', 'risk', 'So', '...', 'right', 'say']"
165,165,165,165,2020-09-06 04:33:19,11035.0,442.0,en,"St Petersburg, FL",0.0,positivelyafan,"@ShaunHumphrey65 There are few businesses that still can’t operate, &amp; you all seem to think mandate removal will make life go back to normal. you’ll still have private businesses that don’t want to shut down for illness &amp; don’t want covid lawsuits, so masks will continue to be a thing at smart 2/",1.3024648730461184e+18,0.0,[],"There are few businesses that still cant operate, &amp; you all seem to think mandate removal will make life go back to normal. youll still have private businesses that dont want to shut down for illness &amp; dont want covid lawsuits, so masks will continue to be a thing at smart /","['there', 'busi', 'still', 'cant', 'oper', '&', 'amp', 'seem', 'think', 'mandat', 'remov', 'make', 'life', 'go', 'back', 'normal', 'youll', 'still', 'privat', 'busi', 'dont', 'want', 'shut', 'ill', '&', 'amp', 'dont', 'want', 'covid', 'lawsuit', 'mask', 'continu', 'thing', 'smart', '/']"
166,166,166,166,2020-09-06 04:34:20,3401.0,3418.0,en,Califonia,355.0,DonaldS83027032,"RT @steven_l_cox: CNN: Pelosi's excuses for violating SF's WuFlu rules as her hair was done inside at salon, w/o mask isn't totally believa…",1.3024651324931195e+18,0.0,[],": CNN: Pelosi's excuses for violating SF's WuFlu rules as her hair was done inside at salon, w/o mask isn't totally believa","[':', 'cnn', ':', 'pelosi', ""'s"", 'excus', 'violat', 'SF', ""'s"", 'wuflu', 'rule', 'hair', 'done', 'insid', 'salon', 'w/o', 'mask', ""n't"", 'total', 'believa']"
167,167,167,167,2020-09-06 04:34:37,7971.0,40.0,en,"Washington, USA",0.0,PaulUS8617,"@GOP @realDonaldTrump gives inconsistent recommendations about masks, testing + contact tracing. As a result COVID is spreading &amp; it’s not safe for most communities to have their children in schools. Those are the facts. Another fact: Republicans have no problem with Americans dying.",1.3024652025505792e+18,0.0,[],"gives inconsistent recommendations about masks, testing + contact tracing. As a result COVID is spreading &amp; its not safe for most communities to have their children in schools. Those are the facts. Another fact: Republicans have no problem with Americans dying.","['give', 'inconsist', 'recommend', 'mask', 'test', '+', 'contact', 'trace', 'As', 'result', 'covid', 'spread', '&', 'amp', 'safe', 'commun', 'children', 'school', 'those', 'fact', 'anoth', 'fact', ':', 'republican', 'problem', 'american', 'die']"
168,168,168,168,2020-09-06 04:35:23,501.0,275.0,en,"New York, NY",0.0,GregIsaacson,"@ClarkeMicah Here in Stamford, Connecticut, we are officially deemed ""selfish,"" a ""danger to others"" and ""health wreckless"" if we do not wear a mask. The state's mask mandate has been extended thru mid-February. Our state of 3.6M ppl currently has 58 covid hospitalizations, 0-3 deaths per day",1.302465395505365e+18,0.0,[],"Here in Stamford, Connecticut, we are officially deemed ""selfish,"" a ""danger to others"" and ""health wreckless"" if we do not wear a mask. The state's mask mandate has been extended thru mid-February. Our state of M ppl currently has covid hospitalizations, -3 deaths per day","['here', 'stamford', 'connecticut', 'offici', 'deem', '``', 'selfish', ""''"", '``', 'danger', 'other', ""''"", '``', 'health', 'wreckless', ""''"", 'wear', 'mask', 'the', 'state', ""'s"", 'mask', 'mandat', 'extend', 'thru', 'mid-februari', 'our', 'state', 'M', 'ppl', 'current', 'covid', 'hospit', '-3', 'death', 'per', 'day']"
169,169,169,169,2020-09-06 04:35:55,7696.0,167.0,en,"San Diego, CA",1.0,LathimDana,RT @Big_SHEL: @AshleyDillashaw @realDonaldTrump Ok so change boats sinking to needless deaths from COVID and feel sympathy to wear masks an…,1.302465529995694e+18,0.0,[],: Ok so change boats sinking to needless deaths from COVID and feel sympathy to wear masks an,"[':', 'Ok', 'chang', 'boat', 'sink', 'needless', 'death', 'covid', 'feel', 'sympathi', 'wear', 'mask']"
170,170,170,170,2020-09-06 04:36:24,20776.0,590.0,en,"California, USA",1.0,paul_kangas,Labor. Sweden now has a ZERO Covid death rate. No masks. Jobs &amp; Schools stayed open. No kids died. Only people over 70 w lung cancer from smoking died. ❤️Sweden proved vaccines are unnecessary. ❤️Free your mind from the 2-party trap. Write-in Paul Kangas 4 President.,1.3024656490971095e+18,0.0,[],Labor. Sweden now has a ZERO Covid death rate. No masks. Jobs &amp; Schools stayed open. No kids died. Only people over w lung cancer from smoking died. Sweden proved vaccines are unnecessary. Free your mind from the -party trap. Write-in Paul Kangas President.,"['labor', 'sweden', 'zero', 'covid', 'death', 'rate', 'No', 'mask', 'job', '&', 'amp', 'school', 'stay', 'open', 'No', 'kid', 'die', 'onli', 'peopl', 'w', 'lung', 'cancer', 'smoke', 'die', 'sweden', 'prove', 'vaccin', 'unnecessari', 'free', 'mind', '-parti', 'trap', 'write-in', 'paul', 'kanga', 'presid']"
171,171,171,171,2020-09-06 04:36:29,274.0,30.0,en,USA,0.0,johnstx,@CoachCude @tonydavis2 @ActionNewsJax Someone smart recently stated that we should EARN getting to see sports by following the Covid masks and distancing rules. We shouldn’t just expect to go to sports because we want to. You’re title says you’re a coach. You’re blind to science and risking lives. Lousy coach.,1.3024656735165071e+18,0.0,[],Someone smart recently stated that we should EARN getting to see sports by following the Covid masks and distancing rules. We shouldnt just expect to go to sports because we want to. Youre title says youre a coach. Youre blind to science and risking lives. Lousy coach.,"['someon', 'smart', 'recent', 'state', 'earn', 'get', 'see', 'sport', 'follow', 'covid', 'mask', 'distanc', 'rule', 'We', 'shouldnt', 'expect', 'go', 'sport', 'want', 'your', 'titl', 'say', 'your', 'coach', 'your', 'blind', 'scienc', 'risk', 'live', 'lousi', 'coach']"
172,172,172,172,2020-09-06 04:38:21,3.0,1.0,en,"Boulder, CO",0.0,Miketober1,"@paulkrugman I went for a swim this morning and I didn't see anyone with Coronavirus. I guess we can ditch the masks and the lockdowns, right Paul?",1.302466142087254e+18,0.0,[],"I went for a swim this morning and I didn't see anyone with Coronavirus. I guess we can ditch the masks and the lockdowns, right Paul?","['went', 'swim', 'morn', ""n't"", 'see', 'anyon', 'coronaviru', 'guess', 'ditch', 'mask', 'lockdown', 'right', 'paul']"
173,173,173,173,2020-09-06 04:39:12,10687.0,2366316.0,en,"New York, NY",13.0,FastCompany,Worried your cloth mask isn’t filtering coronavirus? This simple hack could make it more effective,1.3024663573139087e+18,1.0,[],Worried your cloth mask isnt filtering coronavirus? This simple hack could make it more effective,"['worri', 'cloth', 'mask', 'isnt', 'filter', 'coronaviru', 'thi', 'simpl', 'hack', 'could', 'make', 'effect']"
174,174,174,174,2020-09-06 04:40:52,67624.0,3972.0,en,North Carolina,8.0,ConstitutionLo1,RT @Kevin_Jackson: Sweden's coronavirus expert warns wearing masks is 'very dangerous': - Sweden's top coronavirus…,1.3024667737118351e+18,0.0,[],: Sweden's coronavirus expert warns wearing masks is 'very dangerous': - Sweden's top coronavirus,"[':', 'sweden', ""'s"", 'coronaviru', 'expert', 'warn', 'wear', 'mask', ""'veri"", 'danger', ':', '-', 'sweden', ""'s"", 'top', 'coronaviru']"
175,175,175,175,2020-09-06 04:40:59,130138.0,459.0,en,"Wichita, KS",6.0,slarwilsh,RT @R_Rechail: Our sheriff that 45 was signing autographs for tested positive for COVID. They were in his face. With no masks. 😐,1.3024668044728443e+18,0.0,[],: Our sheriff that was signing autographs for tested positive for COVID. They were in his face. With no masks.,"[':', 'our', 'sheriff', 'sign', 'autograph', 'test', 'posit', 'covid', 'they', 'face', 'with', 'mask']"
176,176,176,176,2020-09-06 04:41:47,49673.0,2015.0,en,West Coast,2.0,diana4candor,"@NancySinatra @ABC7 My local beaches were filled with out-of-county tourists, in large groups. They are ignoring the messages. Covid doesn't care if you're w/family or friends -- if you're in a group of 20 people all day, without distancing, or masks, someone is bring the virus home as a souvenir.",1.302467006868775e+18,0.0,[],"My local beaches were filled with out-of-county tourists, in large groups. They are ignoring the messages. Covid doesn't care if you're w/family or friends -- if you're in a group of people all day, without distancing, or masks, someone is bring the virus home as a souvenir.","['My', 'local', 'beach', 'fill', 'out-of-counti', 'tourist', 'larg', 'group', 'they', 'ignor', 'messag', 'covid', ""n't"", 'care', ""'re"", 'w/famili', 'friend', '--', ""'re"", 'group', 'peopl', 'day', 'without', 'distanc', 'mask', 'someon', 'bring', 'viru', 'home', 'souvenir']"
177,177,177,177,2020-09-06 04:41:35,3215.0,8120.0,en,"Flower Mound, TX",0.0,anitamehryari,"@realTuckFrumper I try to protect myself, use a mask, face shield and even gloves. I’m almost 74 with COPD. No problem with trumpets not using a mask. Figure it improves the odds of them getting Covid &amp; passing it to other trumpets. All good.",1.3024669557068063e+18,0.0,[],"I try to protect myself, use a mask, face shield and even gloves. Im almost with COPD. No problem with trumpets not using a mask. Figure it improves the odds of them getting Covid &amp; passing it to other trumpets. All good.","['tri', 'protect', 'use', 'mask', 'face', 'shield', 'even', 'glove', 'Im', 'almost', 'copd', 'No', 'problem', 'trumpet', 'use', 'mask', 'figur', 'improv', 'odd', 'get', 'covid', '&', 'amp', 'pass', 'trumpet', 'all', 'good']"
178,178,178,178,2020-09-06 04:42:08,150.0,1290.0,en,"Apple Valley, MN",0.0,newtbuster,"#Covid19 #mnleg Hey, GOP...ridiculing people for wearing masks isn't working anymore.",1.3024670926088806e+18,0.0,"['Covid19', 'mnleg']","Hey, GOP...ridiculing people for wearing masks isn't working anymore.","['hey', 'gop', '...', 'ridicul', 'peopl', 'wear', 'mask', ""n't"", 'work', 'anymor']"
179,179,179,179,2020-09-06 04:42:20,289.0,1.0,en,United States,0.0,EricSte63560248,"@SpeakerPelosi Entitled Hypocrite, you probably are a carrier spreading covid by not wearing a mask, Hypocrite.",1.302467145624957e+18,0.0,[],"Entitled Hypocrite, you probably are a carrier spreading covid by not wearing a mask, Hypocrite.","['entitl', 'hypocrit', 'probabl', 'carrier', 'spread', 'covid', 'wear', 'mask', 'hypocrit']"
180,180,180,180,2020-09-06 04:43:34,14272.0,272.0,en,"Houston, TX",3.0,bricia0113,RT @_Maxine26: this could’ve been us but nooooo people didn’t want to ware their mask when Covid started,1.3024674549087314e+18,0.0,[],: this couldve been us but nooooo people didnt want to ware their mask when Covid started,"[':', 'couldv', 'us', 'nooooo', 'peopl', 'didnt', 'want', 'ware', 'mask', 'covid', 'start']"
181,181,181,181,2020-09-06 04:43:31,27342.0,2250.0,en,Edmonton,1.0,Citizen004,"As far as Covid is concerned, there may be almost two Alberta's. My farming neighbors have no concern about the disease. Very little social distancing. There are some masks in town at the Co-Op &amp; UFA, but not many. Is what I am seeing widespread in rural AB? ?",1.302467440488579e+18,0.0,[],"As far as Covid is concerned, there may be almost two Alberta's. My farming neighbors have no concern about the disease. Very little social distancing. There are some masks in town at the Co-Op &amp; UFA, but not many. Is what I am seeing widespread in rural AB? ?","['As', 'far', 'covid', 'concern', 'may', 'almost', 'two', 'alberta', ""'s"", 'My', 'farm', 'neighbor', 'concern', 'diseas', 'veri', 'littl', 'social', 'distanc', 'there', 'mask', 'town', 'co-op', '&', 'amp', 'ufa', 'mani', 'Is', 'see', 'widespread', 'rural', 'AB']"
182,182,182,182,2020-09-06 04:44:14,1064.0,90.0,en,"Birmingham, AL",1.0,sherry01980623,"@ActionNewsJax How many cases of COVID 2 weeks from now in this crowded maskless event. How many deaths 4-5 weeks from now? Incomprehensibly reckless, and irresponsible during a pandemic. Where are the right to lifers, when you need them?",1.302467620395004e+18,0.0,[],"How many cases of COVID weeks from now in this crowded maskless event. How many deaths -5 weeks from now? Incomprehensibly reckless, and irresponsible during a pandemic. Where are the right to lifers, when you need them?","['how', 'mani', 'case', 'covid', 'week', 'crowd', 'maskless', 'event', 'how', 'mani', 'death', '-5', 'week', 'incomprehens', 'reckless', 'irrespons', 'pandem', 'where', 'right', 'lifer', 'need']"
183,183,183,183,2020-09-06 04:44:23,58452.0,451.0,en,NUNYA,1.0,L0VNME21,Is Covid 19 out in Atlanta ?? Just checking Cz y’all deep in the clubs with no mask,1.3024676582820168e+18,0.0,[],Is Covid out in Atlanta ?? Just checking Cz yall deep in the clubs with no mask,"['Is', 'covid', 'atlanta', 'just', 'check', 'Cz', 'yall', 'deep', 'club', 'mask']"
184,184,184,184,2020-09-06 04:44:49,944.0,53.0,en,Los Angeles,0.0,IsaacWhite_ws,@KitkatNurse @BuzzkillF @cnnbrk My game is that A. @POTUS is a worth scumbag; B. BLM is real; C. Biden can lead this country; D. Trumps divided the country and completely mishandled covid. Period. He is worthless a piece of Shit and will go down as the worst ever. Oh and wear a fu(king mask,1.302467768898343e+18,0.0,[],My game is that A. is a worth scumbag; B. BLM is real; C. Biden can lead this country; D. Trumps divided the country and completely mishandled covid. Period. He is worthless a piece of Shit and will go down as the worst ever. Oh and wear a fu(king mask,"['My', 'game', 'A.', 'worth', 'scumbag', 'B.', 'blm', 'real', 'C.', 'biden', 'lead', 'countri', 'D.', 'trump', 'divid', 'countri', 'complet', 'mishandl', 'covid', 'period', 'He', 'worthless', 'piec', 'shit', 'go', 'worst', 'ever', 'Oh', 'wear', 'fu', 'king', 'mask']"
185,185,185,185,2020-09-06 04:45:50,38980.0,20007.0,en,"Chicago, IL",0.0,kim_kwasRN,"@AuthorKimberley @HartleyTarma You'd lose UR mind seeing what I saw today. I think half the Midwest is in the smokey mountains &amp; masks touch/go here. Some places it's a Covid fest, then others it's no fucking around. I'm staying at a reservation casino where they're taking in seriously, like a hospital would.",1.3024680256612393e+18,0.0,[],"You'd lose UR mind seeing what I saw today. I think half the Midwest is in the smokey mountains &amp; masks touch/go here. Some places it's a Covid fest, then others it's no fucking around. I'm staying at a reservation casino where they're taking in seriously, like a hospital would.","['you', ""'d"", 'lose', 'UR', 'mind', 'see', 'saw', 'today', 'think', 'half', 'midwest', 'smokey', 'mountain', '&', 'amp', 'mask', 'touch/go', 'some', 'place', ""'s"", 'covid', 'fest', 'other', ""'s"", 'fuck', 'around', ""'m"", 'stay', 'reserv', 'casino', ""'re"", 'take', 'serious', 'like', 'hospit', 'would']"
186,186,186,186,2020-09-06 04:46:23,3396.0,66.0,en,New England,232.0,TheGreatGalleon,"RT @ChynaGrove: Stay safe during COVID with this acronym: C lean mask on face O n your face is there mask R eally, wear mask O h look, mas…",1.3024681633937203e+18,0.0,[],": Stay safe during COVID with this acronym: C lean mask on face O n your face is there mask R eally, wear mask O h look, mas","[':', 'stay', 'safe', 'covid', 'acronym', ':', 'C', 'lean', 'mask', 'face', 'O', 'n', 'face', 'mask', 'R', 'ealli', 'wear', 'mask', 'O', 'h', 'look', 'ma']"
187,187,187,187,2020-09-06 04:47:48,27058.0,2423.0,en,"Tennessee, USA",106.0,wokeuppatriot,RT @LaReginaNYFL: Let’s review the facts #Fauci said masks don’t need to be worn in March Masks boxes said they don’t prevent #COVID19…,1.302468521537024e+18,0.0,"['Fauci', 'COVID19']",: Lets review the facts said masks dont need to be worn in March Masks boxes said they dont prevent,"[':', 'let', 'review', 'fact', 'said', 'mask', 'dont', 'need', 'worn', 'march', 'mask', 'box', 'said', 'dont', 'prevent']"
188,188,188,188,2020-09-06 04:49:21,40092.0,4080.0,en,"Minnesota, USA",0.0,KhoaVuUmn,The gun deters coronavirus from coming close to the mask. It's science.,1.3024689107013345e+18,0.0,[],The gun deters coronavirus from coming close to the mask. It's science.,"['the', 'gun', 'deter', 'coronaviru', 'come', 'close', 'mask', 'It', ""'s"", 'scienc']"
189,189,189,189,2020-09-06 04:50:07,90923.0,16619.0,en,United States,2.0,1lynks14,"RT @BringHenryHome: Coronavirus keeps spreading across the U.S. ‘because there’s no mask mandate,’ doctor says",1.3024691021587087e+18,0.0,[],": Coronavirus keeps spreading across the U.S. because theres no mask mandate, doctor says","[':', 'coronaviru', 'keep', 'spread', 'across', 'u.s.', 'there', 'mask', 'mandat', 'doctor', 'say']"
190,190,190,190,2020-09-06 04:50:16,71.0,5437.0,en,West Michigan,267.0,RonChusid,"RT @DrRickKnabb: Here’s the science behind how wearing masks lessens the spread of #COVID19, plus we bust a myth about masks during #WUTV o…",1.302469140985401e+18,0.0,"['COVID19', 'WUTV']",": Heres the science behind how wearing masks lessens the spread of , plus we bust a myth about masks during o","[':', 'here', 'scienc', 'behind', 'wear', 'mask', 'lessen', 'spread', 'plu', 'bust', 'myth', 'mask']"
191,191,191,191,2020-09-06 04:51:10,14944.0,1324.0,en,"San Diego, CA",0.0,StefanK1117,"@TOSFALLA3 @librarising3 @kathrynw5 Biden is a highly intelligent, caring, non-racist human being with an IQ at least twice of Trump’s. He’s not in basement, just a science-believer acknowledging existence of COVID. He’s holding responsible virtual rallies as opposed to Trump’s irresponsible mask-less live rallies.",1.3024693658544005e+18,0.0,[],"Biden is a highly intelligent, caring, non-racist human being with an IQ at least twice of Trumps. Hes not in basement, just a science-believer acknowledging existence of COVID. Hes holding responsible virtual rallies as opposed to Trumps irresponsible mask-less live rallies.","['biden', 'highli', 'intellig', 'care', 'non-racist', 'human', 'IQ', 'least', 'twice', 'trump', 'he', 'basement', 'science-believ', 'acknowledg', 'exist', 'covid', 'he', 'hold', 'respons', 'virtual', 'ralli', 'oppos', 'trump', 'irrespons', 'mask-less', 'live', 'ralli']"
192,192,192,192,2020-09-06 04:51:15,38543.0,332.0,en,"Port Charlotte, FL",0.0,ginger_carner,@Alyssa_Milano We are finally starting to do better here in Florida...why? Every store here mandates a mask to enter....would have saved so many lives if our government had done this before thousands and thousands died of covid...😡😡😡😡😡😡😡😡,1.302469386360492e+18,0.0,[],We are finally starting to do better here in Florida...why? Every store here mandates a mask to enter....would have saved so many lives if our government had done this before thousands and thousands died of covid...,"['We', 'final', 'start', 'better', 'florida', '...', 'everi', 'store', 'mandat', 'mask', 'enter', '....', 'would', 'save', 'mani', 'live', 'govern', 'done', 'thousand', 'thousand', 'die', 'covid', '...']"
193,193,193,193,2020-09-06 04:53:05,34253.0,7020.0,en,"Lewisville, TX",5.0,sweetd19624,"The US coronavirus death toll is projected to reach 410,000 in the next 4 months if mask use wanes. @GOP @SenateGOP @realDonaldTrump #TrumpDeathToll190K #TrumpDeathToll190K #TrumpDeathToll190K #TrumpDeathToll190K #TrumpDeathToll190K #TrumpDeathToll190K",1.3024698498898575e+18,0.0,"['TrumpDeathToll190K', 'TrumpDeathToll190K', 'TrumpDeathToll190K', 'TrumpDeathToll190K', 'TrumpDeathToll190K', 'TrumpDeathToll190K']",The US coronavirus death toll is projected to reach in the next months if mask use wanes.,"['the', 'US', 'coronaviru', 'death', 'toll', 'project', 'reach', 'next', 'month', 'mask', 'use', 'wane']"
194,194,194,194,2020-09-06 04:53:07,3321.0,1529.0,en,Bed,81.0,xochannixo,"RT @suezeecue: In the first 5 days of September, 11 people have died of #COVID19. Let that sink in. Wear a mask. Wash hands. Maintain dista…",1.3024698581693645e+18,0.0,['COVID19'],": In the first days of September, people have died of . Let that sink in. Wear a mask. Wash hands. Maintain dista","[':', 'In', 'first', 'day', 'septemb', 'peopl', 'die', 'let', 'sink', 'wear', 'mask', 'wash', 'hand', 'maintain', 'dista']"
195,195,195,195,2020-09-06 04:53:23,2714.0,2787.0,en,New Orleans,0.0,LiberalDanRadio,@DanMoffTarkin @hey_late @CarmineSabia Sounds about right. The same people who call wearing a mask tyranny and fail to protect others from #COVID19 will also fail to protect fellow boaters from wake. #BoatersForTrump,1.3024699249049395e+18,0.0,"['COVID19', 'BoatersForTrump']",Sounds about right. The same people who call wearing a mask tyranny and fail to protect others from will also fail to protect fellow boaters from wake.,"['sound', 'right', 'the', 'peopl', 'call', 'wear', 'mask', 'tyranni', 'fail', 'protect', 'other', 'also', 'fail', 'protect', 'fellow', 'boater', 'wake']"
196,196,196,196,2020-09-06 04:54:40,88618.0,7950.0,en,USA,2.0,LeesyFrank,"@Chirping3rd @nususan1 @realDonaldTrump NE never shut down. For a while restaurants were take out only and some thing like salons and dentists were closed for a while. But we have been open fully since June. Sure, there is some COVID but we are working. @GovRicketts told communities they CANT make masks mandatory.",1.302470246616445e+18,0.0,[],"NE never shut down. For a while restaurants were take out only and some thing like salons and dentists were closed for a while. But we have been open fully since June. Sure, there is some COVID but we are working. told communities they CANT make masks mandatory.","['NE', 'never', 'shut', 'for', 'restaur', 'take', 'thing', 'like', 'salon', 'dentist', 'close', 'but', 'open', 'fulli', 'sinc', 'june', 'sure', 'covid', 'work', 'told', 'commun', 'cant', 'make', 'mask', 'mandatori']"
197,197,197,197,2020-09-06 04:54:42,2432.0,6257.0,en,"Monett, MO born Carthage Mo",4.0,RogerSBaker2,RT @ruraljules: The current COVID argument against wearing masks seems to be that the majority of people who die are over age 74. If you’re…,1.3024702558775255e+18,0.0,[],: The current COVID argument against wearing masks seems to be that the majority of people who die are over age . If youre,"[':', 'the', 'current', 'covid', 'argument', 'wear', 'mask', 'seem', 'major', 'peopl', 'die', 'age', 'If', 'your']"
198,198,198,198,2020-09-07 04:00:17,17594.0,1775.0,en,"Orange County, CA",5430.0,aludianaIRL,"RT @mondomascots: Today I spotted Koronon, a new anti-coronavirus cat, handing out masks in Tokyo.",1.3028189481659802e+18,0.0,[],": Today I spotted Koronon, a new anti-coronavirus cat, handing out masks in Tokyo.","[':', 'today', 'spot', 'koronon', 'new', 'anti-coronaviru', 'cat', 'hand', 'mask', 'tokyo']"
199,199,199,199,2020-09-07 04:00:48,1816.0,277.0,en,New York,584.0,lizp27,"RT @monishabajaj: Senegal's quiet COVID success: Test results in 24 hours, temperature checks at every store, no fights over masks",1.3028190793681265e+18,0.0,[],": Senegal's quiet COVID success: Test results in hours, temperature checks at every store, no fights over masks","[':', 'seneg', ""'s"", 'quiet', 'covid', 'success', ':', 'test', 'result', 'hour', 'temperatur', 'check', 'everi', 'store', 'fight', 'mask']"
200,200,200,200,2020-09-07 04:01:45,28448.0,134.0,en,"Naperville, IL",21969.0,kelseysumser,RT @lordtaylorvb: when covid is over i’m throwing my mask in the air like a graduation cap,1.30281932033928e+18,0.0,[],: when covid is over im throwing my mask in the air like a graduation cap,"[':', 'covid', 'im', 'throw', 'mask', 'air', 'like', 'graduat', 'cap']"
201,201,201,201,2020-09-07 04:02:21,8283.0,68.0,en,"Sacramento, CA",1881.0,PickUpABook,"RT @Yassir_Lester: To be clear, if THE ROCK says Covid was hard and scary, you don’t stand a chance. Wear a mask and stop partying",1.302819471942234e+18,0.0,[],": To be clear, if THE ROCK says Covid was hard and scary, you dont stand a chance. Wear a mask and stop partying","[':', 'To', 'clear', 'the', 'rock', 'say', 'covid', 'hard', 'scari', 'dont', 'stand', 'chanc', 'wear', 'mask', 'stop', 'parti']"
202,202,202,202,2020-09-07 04:02:37,6085.0,95.0,en,"Brooklyn, NY",2.0,prettyhabs,RT @tameroncate: mfs be like party at my place mask required for entry ✨✨✨as if masks will prevent the spread of covid with 30 people in a…,1.302819535326777e+18,0.0,[],: mfs be like party at my place mask required for entry as if masks will prevent the spread of covid with people in a,"[':', 'mf', 'like', 'parti', 'place', 'mask', 'requir', 'entri', 'mask', 'prevent', 'spread', 'covid', 'peopl']"
203,203,203,203,2020-09-07 04:02:46,0.0,773.0,en,los angeles,90.0,audiblevideo,RT @AbraarKaran: Here’s a great example of what not to do... •indoors •crowded •close contact •closed space •no masks #covid19,1.3028195746607882e+18,0.0,['covid19'],: Heres a great example of what not to do... indoors crowded close contact closed space no masks,"[':', 'here', 'great', 'exampl', '...', 'indoor', 'crowd', 'close', 'contact', 'close', 'space', 'mask']"
204,204,204,204,2020-09-07 04:03:09,14.0,2.0,en,United States,0.0,2020mademecrazy,@odonnell_r @realDonaldTrump No masks with these fools. Yes Covid is being spread by Republicans,1.302819672299987e+18,0.0,[],No masks with these fools. Yes Covid is being spread by Republicans,"['No', 'mask', 'fool', 'ye', 'covid', 'spread', 'republican']"
205,205,205,205,2020-09-07 04:04:19,16020.0,716.0,en,DC,81.0,mplngr,"RT @KBibbinsDomingo: Senegal's quiet COVID success: Test results in 24 hours, temperature checks at every store, no fights over masks Ran…",1.3028199657923256e+18,0.0,[],": Senegal's quiet COVID success: Test results in hours, temperature checks at every store, no fights over masks Ran","[':', 'seneg', ""'s"", 'quiet', 'covid', 'success', ':', 'test', 'result', 'hour', 'temperatur', 'check', 'everi', 'store', 'fight', 'mask', 'ran']"
206,206,206,206,2020-09-07 04:04:04,34090.0,774.0,en,California,0.0,doinkershnauzz,"@GuptaThoughts The Libertarian take on covid is basically ""shutting down businesses makes less money than trying to keep people alive so covid doesn't matter. Also, only I matter so I will not be wearing a mask and if you don't have the means to be Libertarian like me then screw off.""",1.302819903179645e+18,0.0,[],"The Libertarian take on covid is basically ""shutting down businesses makes less money than trying to keep people alive so covid doesn't matter. Also, only I matter so I will not be wearing a mask and if you don't have the means to be Libertarian like me then screw off.""","['the', 'libertarian', 'take', 'covid', 'basic', '``', 'shut', 'busi', 'make', 'less', 'money', 'tri', 'keep', 'peopl', 'aliv', 'covid', ""n't"", 'matter', 'also', 'matter', 'wear', 'mask', ""n't"", 'mean', 'libertarian', 'like', 'screw', ""''""]"
207,207,207,207,2020-09-07 04:05:00,16223.0,3560.0,en,SoCal,2095.0,DMCINOC,RT @tariqnasheed: Where is his covid mask? #OGUN,1.3028201373770465e+18,0.0,['OGUN'],: Where is his covid mask?,"[':', 'where', 'covid', 'mask']"
208,208,208,208,2020-09-07 04:05:33,17466.0,2483.0,en,"Dallas, TX",8.0,SherrodHarris,"RT @iDrewItUp: Judging by my IG TL, Covid has been canceled, outside is fully open, and masks are for losers and suckers. Can anyone confir…",1.3028202736039608e+18,0.0,[],": Judging by my IG TL, Covid has been canceled, outside is fully open, and masks are for losers and suckers. Can anyone confir","[':', 'judg', 'IG', 'TL', 'covid', 'cancel', 'outsid', 'fulli', 'open', 'mask', 'loser', 'sucker', 'can', 'anyon', 'confir']"
209,209,209,209,2020-09-07 04:06:56,62495.0,4352.0,en,"Arizona, USA",175.0,Thinkingshared,RT @hankesgirl: @LionelMedia Me and my family all contracted Covid while wearing masks.... we all more than survived. None of us had even f…,1.302820623471657e+18,0.0,[],: Me and my family all contracted Covid while wearing masks.... we all more than survived. None of us had even f,"[':', 'Me', 'famili', 'contract', 'covid', 'wear', 'mask', '....', 'surviv', 'none', 'us', 'even', 'f']"
