,Unnamed: 0,tweet_id,date,screen_name,location,tweet,retweet_count,favourites_count,hashtags,clean_tweet,processed_tweet,followers_count,language,verified
95,95,1278888283544727552,2020-07-02,realdrgina,,Prediction: The next study we will see is the confirmation that masks INCREASE your chances of contracting #COVID19 & other diseases. How many counties/cities/politicians/businesses will be held responsible for promoting false information that wearing masks is safe & effective? …,226,425,['COVID19'],Prediction: The next study we will see is the confirmation that masks INCREASE your chances of contracting & other diseases. How many counties/cities/politicians/businesses will be held responsible for promoting false information that wearing masks is safe & effective?,"['predict', ':', 'the', 'next', 'studi', 'see', 'confirm', 'mask', 'increas', 'chanc', 'contract', '&', 'diseas', 'how', 'mani', 'counties/cities/politicians/busi', 'held', 'respons', 'promot', 'fals', 'inform', 'wear', 'mask', 'safe', '&', 'effect']",0,en,
96,96,1278667238690734082,2020-07-02,bonniecrombie,,"Starting today, non-medical masks or face coverings are now required on all MiWay buses - some exceptions apply. We are also resuming fare collection and front door boarding. Let’s keep it up and continue to work together to keep our City safe and reduce the spread of #COVID19. pic.twitter.com/qPNRUKqspC",28,88,['COVID19'],"Starting today, non-medical masks or face coverings are now required on all MiWay buses - some exceptions apply. We are also resuming fare collection and front door boarding. Lets keep it up and continue to work together to keep our City safe and reduce the spread of .","['start', 'today', 'non-med', 'mask', 'face', 'cover', 'requir', 'miway', 'buse', '-', 'except', 'appli', 'We', 'also', 'resum', 'fare', 'collect', 'front', 'door', 'board', 'let', 'keep', 'continu', 'work', 'togeth', 'keep', 'citi', 'safe', 'reduc', 'spread']",0,en,
97,97,1278773976559308800,2020-07-02,jackie_coffin,,"No closures, no mandatory masking, but @GovernorBullock urges Montanans to mask-up and follow social distancing guidelines. The spike in cases is largely between Montanans, not out-of-state tourists or travel outside MT. Just wear a damn mask. #mtnews #COVID19",16,58,"['mtnews', 'COVID19']","No closures, no mandatory masking, but urges Montanans to mask-up and follow social distancing guidelines. The spike in cases is largely between Montanans, not out-of-state tourists or travel outside MT. Just wear a damn mask.","['No', 'closur', 'mandatori', 'mask', 'urg', 'montanan', 'mask-up', 'follow', 'social', 'distanc', 'guidelin', 'the', 'spike', 'case', 'larg', 'montanan', 'out-of-st', 'tourist', 'travel', 'outsid', 'MT', 'just', 'wear', 'damn', 'mask']",0,en,
98,98,1278688932205662213,2020-07-02,rmasher2,,"They say @realDonaldTrump is sending 'mixed messages' when it comes to #COVID19 & mask-wearing, refusing to wear one in public while his experts recommend it. Mixed messages? Nah. I'm getting the same message I always get - Donald J Trump is a fucking moron. #CovidiotInChief",26,83,"['COVID19', 'CovidiotInChief']","They say is sending 'mixed messages' when it comes to & mask-wearing, refusing to wear one in public while his experts recommend it. Mixed messages? Nah. I'm getting the same message I always get - Donald J Trump is a fucking moron.","['they', 'say', 'send', ""'mix"", 'messag', 'come', '&', 'mask-wear', 'refus', 'wear', 'one', 'public', 'expert', 'recommend', 'mix', 'messag', 'nah', ""'m"", 'get', 'messag', 'alway', 'get', '-', 'donald', 'J', 'trump', 'fuck', 'moron']",0,en,
99,99,1278637239489216512,2020-07-02,lynettekamimura,,"Traveling across 10 states to pick up my step sons for the summer and alarmed but unsurprised that COVID19 is spiking in so many parts of the country. Wear your masks. Close bars, close indoor dining. Anti-intellectualism isn’t freedom, it’s just shameful ignorance.",0,3,[],"Traveling across states to pick up my step sons for the summer and alarmed but unsurprised that COVID19 is spiking in so many parts of the country. Wear your masks. Close bars, close indoor dining. Anti-intellectualism isnt freedom, its just shameful ignorance.","['travel', 'across', 'state', 'pick', 'step', 'son', 'summer', 'alarm', 'unsurpris', 'covid19', 'spike', 'mani', 'part', 'countri', 'wear', 'mask', 'close', 'bar', 'close', 'indoor', 'dine', 'anti-intellectu', 'isnt', 'freedom', 'shame', 'ignor']",0,en,
100,100,1278624871879188482,2020-07-02,kristenogallant,,"Outside of @BalladHealth this morning as #Tennessee has seen an increase of over 1,800 #COVID19 cases across the state in the last 24 hours- the highest case increase the state has seen. Some counties are putting in a mask mandate. Is your county one? 😷 @WJHL11 @ABCTriCities pic.twitter.com/Bk0SOwykFc",2,3,"['Tennessee', 'COVID19']",Outside of this morning as has seen an increase of over cases across the state in the last hours- the highest case increase the state has seen. Some counties are putting in a mask mandate. Is your county one?,"['outsid', 'morn', 'seen', 'increas', 'case', 'across', 'state', 'last', 'hours-', 'highest', 'case', 'increas', 'state', 'seen', 'some', 'counti', 'put', 'mask', 'mandat', 'Is', 'counti', 'one']",0,en,
101,101,1278563428051763200,2020-07-02,lacreshahall,,Funny how no one complained about not being able to breathe in these masks. I guess hate is more breathable. 🤷🏽‍♀️ #COVID19 #MaskUp pic.twitter.com/f7Rm9uQrKz,1,8,"['COVID19', 'MaskUp']",Funny how no one complained about not being able to breathe in these masks. I guess hate is more breathable.,"['funni', 'one', 'complain', 'abl', 'breath', 'mask', 'guess', 'hate', 'breathabl']",0,en,
102,102,1278554161445892098,2020-07-02,double_whammied,,"News we can use! Free masks are being distributed in Yakima, our hard hit Eastern Washington neighbors. Pass it on. @End_Disparities #COVID19 …",4,3,['COVID19'],"News we can use! Free masks are being distributed in Yakima, our hard hit Eastern Washington neighbors. Pass it on.","['new', 'use', '!', 'free', 'mask', 'distribut', 'yakima', 'hard', 'hit', 'eastern', 'washington', 'neighbor', 'pass']",0,en,
103,103,1286087443788292101,2020-07-22,vote4robgill,,"Right wing Mayor @jimdiodati refused to make masks mandatory in #NiagaraFalls. Now, thousands of people pack into the tourist area, inches apart. Blame Jim Diodati when your mother, grandmother or child dies from #COVID19. Jim doesn’t care about you or his own family, just 💰 pic.twitter.com/zLXw4XfuFc",76,210,"['NiagaraFalls', 'COVID19']","Right wing Mayor refused to make masks mandatory in . Now, thousands of people pack into the tourist area, inches apart. Blame Jim Diodati when your mother, grandmother or child dies from . Jim doesnt care about you or his own family, just","['right', 'wing', 'mayor', 'refus', 'make', 'mask', 'mandatori', 'now', 'thousand', 'peopl', 'pack', 'tourist', 'area', 'inch', 'apart', 'blame', 'jim', 'diodati', 'mother', 'grandmoth', 'child', 'die', 'jim', 'doesnt', 'care', 'famili']",0,en,
104,104,1285981778512097281,2020-07-22,janschakowsky,Rayburn House Office Building,Not wearing a mask in public? You can’t sit with us because on #WednesdaysWeWearPink ...masks! #WearAMask #COVID19 pic.twitter.com/J4kypZbeno – at Rayburn House Office Building,12,76,"['WednesdaysWeWearPink', 'WearAMask', 'COVID19']",Not wearing a mask in public? You cant sit with us because on ...masks! at Rayburn House Office Building,"['not', 'wear', 'mask', 'public', 'you', 'cant', 'sit', 'us', '...', 'mask', '!', 'rayburn', 'hous', 'offic', 'build']",0,en,
105,105,1286074350098096130,2020-07-22,lbishopw,,"Let’s do our part to fight #COVID19. It’s time to pull together, mask up, and protect each other. #MaskUpMN pic.twitter.com/wqzuANpPyu",4,25,"['COVID19', 'MaskUpMN']","Lets do our part to fight . Its time to pull together, mask up, and protect each other.","['let', 'part', 'fight', 'it', 'time', 'pull', 'togeth', 'mask', 'protect']",0,en,
106,106,1285877256326467586,2020-07-22,gia_vang,,A big announcement we’re tracking this morning. @GovTimWalz is expected to make an announcement on a mask mandate. Let’s hear what you want to hear from him #sunrisers. You can also text us at 763-797-7215. Comes right to me in the studio. #COVID19 #Minnesota pic.twitter.com/DyUGRbTe5j,4,24,"['sunrisers', 'COVID19', 'Minnesota']",A big announcement were tracking this morning. is expected to make an announcement on a mask mandate. Lets hear what you want to hear from him . You can also text us at -797-7215. Comes right to me in the studio.,"['A', 'big', 'announc', 'track', 'morn', 'expect', 'make', 'announc', 'mask', 'mandat', 'let', 'hear', 'want', 'hear', 'you', 'also', 'text', 'us', '-797-7215', 'come', 'right', 'studio']",0,en,
107,107,1279180577053323264,2020-07-03,hcmjmagic,,"Ahh yes, 130k Americans dead from COVID19, this is definitely the time to assert my right to not wear a mask so that everyone knows I’m fucking brimming with liberty",12,95,[],"Ahh yes, k Americans dead from COVID19, this is definitely the time to assert my right to not wear a mask so that everyone knows Im fucking brimming with liberty","['ahh', 'ye', 'k', 'american', 'dead', 'covid19', 'definit', 'time', 'assert', 'right', 'wear', 'mask', 'everyon', 'know', 'Im', 'fuck', 'brim', 'liberti']",0,en,
108,108,1279106034871787520,2020-07-03,ashtonpittman,,"BREAKING: Mississippi Rep. Bo Brown announced he has tested positive for #COVID19. He was working at the State Capitol with ~170 other lawmakers (+staff) until the day before he got his test back. He said he was wearing a mask. Many other reps/senators have not, though. #MSLeg pic.twitter.com/H1GRLz1BGJ",38,40,"['COVID19', 'MSLeg']","BREAKING: Mississippi Rep. Bo Brown announced he has tested positive for . He was working at the State Capitol with ~170 other lawmakers (+staff) until the day before he got his test back. He said he was wearing a mask. Many other reps/senators have not, though.","['break', ':', 'mississippi', 'rep.', 'Bo', 'brown', 'announc', 'test', 'posit', 'He', 'work', 'state', 'capitol', '~170', 'lawmak', '+staff', 'day', 'got', 'test', 'back', 'He', 'said', 'wear', 'mask', 'mani', 'reps/sen', 'though']",0,en,
109,109,1279091258921586688,2020-07-03,gregbaldwiniroh,,OBSCURE JEDI WISDOM “The beauty of moving slowly is one can clearly see the way ahead. The beauty of wearing a mask is it slows the spread of #Covid19. This isn’t rocket science. Protect your fellow humans. Wear a fucking mask.” - #Jedi Master Tera Sinube pic.twitter.com/9LkHAYwDfh,19,86,"['Covid19', 'Jedi']",OBSCURE JEDI WISDOM The beauty of moving slowly is one can clearly see the way ahead. The beauty of wearing a mask is it slows the spread of . This isnt rocket science. Protect your fellow humans. Wear a fucking mask. - Master Tera Sinube,"['obscur', 'jedi', 'wisdom', 'the', 'beauti', 'move', 'slowli', 'one', 'clearli', 'see', 'way', 'ahead', 'the', 'beauti', 'wear', 'mask', 'slow', 'spread', 'thi', 'isnt', 'rocket', 'scienc', 'protect', 'fellow', 'human', 'wear', 'fuck', 'mask', '-', 'master', 'tera', 'sinub']",0,en,
110,110,1279052063817830402,2020-07-03,annaforflorida,,"In an effort to curb the spread of #COVID19 & save lives, we are joining legislators in requesting that @GovRonDeSantis immediately implement a statewide mask mandate, similar to what other states have already done. This is not a partisan issue, this is an issue of life & death. pic.twitter.com/Fg6j7nezAu",188,602,['COVID19'],"In an effort to curb the spread of & save lives, we are joining legislators in requesting that immediately implement a statewide mask mandate, similar to what other states have already done. This is not a partisan issue, this is an issue of life & death.","['In', 'effort', 'curb', 'spread', '&', 'save', 'live', 'join', 'legisl', 'request', 'immedi', 'implement', 'statewid', 'mask', 'mandat', 'similar', 'state', 'alreadi', 'done', 'thi', 'partisan', 'issu', 'issu', 'life', '&', 'death']",0,en,
111,111,1279030191801712644,2020-07-03,lydakrewson,,"Have to ask? Wear a mask! Beginning today in @STLCityGov, masks or face coverings are required for people age 9 & older in public facilities, on public transit, and outdoors when #socialdistancing isn’t possible. It’s a proven way to slow the spread of #COVID19 in our community! pic.twitter.com/HrEgEvEJ43",31,93,"['socialdistancing', 'COVID19']","Have to ask? Wear a mask! Beginning today in , masks or face coverings are required for people age & older in public facilities, on public transit, and outdoors when isnt possible. Its a proven way to slow the spread of in our community!","['have', 'ask', 'wear', 'mask', '!', 'begin', 'today', 'mask', 'face', 'cover', 'requir', 'peopl', 'age', '&', 'older', 'public', 'facil', 'public', 'transit', 'outdoor', 'isnt', 'possibl', 'it', 'proven', 'way', 'slow', 'spread', 'commun', '!']",0,en,
112,112,1279044229822545922,2020-07-03,rephankjohnson,,.@donaldTrump a mask is: a way to prevent the spread of #COVID19 and often a first line of defense. A mask is not a costume for dress up as “The Lone Ranger.” I hope that you will take the #coronavirus serious ASAP. Thousands are dying and this is not going to “just disappear.” pic.twitter.com/KH6q2nAsBo,11,26,"['COVID19', 'coronavirus']",. a mask is: a way to prevent the spread of and often a first line of defense. A mask is not a costume for dress up as The Lone Ranger. I hope that you will take the serious ASAP. Thousands are dying and this is not going to just disappear.,"['mask', ':', 'way', 'prevent', 'spread', 'often', 'first', 'line', 'defens', 'A', 'mask', 'costum', 'dress', 'the', 'lone', 'ranger', 'hope', 'take', 'seriou', 'asap', 'thousand', 'die', 'go', 'disappear']",0,en,
113,113,1279010050950991873,2020-07-03,hanigsberg,,If you can wear a mask please do! It’s the most important thing you can do to help conquer #COVID19 AND help those who can’t mask like many of the children we serve at @HBKidsHospital …,9,23,['COVID19'],If you can wear a mask please do! Its the most important thing you can do to help conquer AND help those who cant mask like many of the children we serve at,"['If', 'wear', 'mask', 'pleas', '!', 'it', 'import', 'thing', 'help', 'conquer', 'and', 'help', 'cant', 'mask', 'like', 'mani', 'children', 'serv']",0,en,
114,114,1278925801304535042,2020-07-03,docmirza,,No mask! I’m coming for you!! #WearAMask #covid19 #July4th pic.twitter.com/6JMntvp5At,1,3,"['WearAMask', 'covid19', 'July4th']",No mask! Im coming for you!!,"['No', 'mask', '!', 'Im', 'come', '!', '!']",0,en,
115,115,1278918352144969728,2020-07-03,dje_29,,Wear the mask!! It is simple. #SaveLives #MaskUpOregon #COVID19 @OregonGovBrown pic.twitter.com/tXW8bVMybs,0,6,"['SaveLives', 'MaskUpOregon', 'COVID19']",Wear the mask!! It is simple.,"['wear', 'mask', '!', '!', 'It', 'simpl']",0,en,
116,116,1281770812945707008,2020-07-10,wanderlustyogi,,"Let me get this straight. In Texas, a healthy person who’s informed enough to know wearing a mask is ineffective against covid19 & in fact, harmful to their health, will go to jail for a year for not wearing one, but prisoners were released due to Covid19? pic.twitter.com/MMwGZC985F",12,55,[],"Let me get this straight. In Texas, a healthy person whos informed enough to know wearing a mask is ineffective against covid19 & in fact, harmful to their health, will go to jail for a year for not wearing one, but prisoners were released due to Covid19?","['let', 'get', 'straight', 'In', 'texa', 'healthi', 'person', 'who', 'inform', 'enough', 'know', 'wear', 'mask', 'ineffect', 'covid19', '&', 'fact', 'harm', 'health', 'go', 'jail', 'year', 'wear', 'one', 'prison', 'releas', 'due', 'covid19']",0,en,
117,117,1281730901513326594,2020-07-10,wileynickel,,"I’m told my Republican colleague in the Senate, @SenDannyBritt, tested positive for #COVID19 and posted about it on twitter. We had a long conversation on Wednesday. I wore a mask and he didn’t. I learned about it through the press. #ncpol I can’t see his twitter post because: pic.twitter.com/XvCV9xWYdw",44,110,"['COVID19', 'ncpol']","Im told my Republican colleague in the Senate, , tested positive for and posted about it on twitter. We had a long conversation on Wednesday. I wore a mask and he didnt. I learned about it through the press. I cant see his twitter post because:","['Im', 'told', 'republican', 'colleagu', 'senat', 'test', 'posit', 'post', 'twitter', 'We', 'long', 'convers', 'wednesday', 'wore', 'mask', 'didnt', 'learn', 'press', 'cant', 'see', 'twitter', 'post', ':']",0,en,
118,118,1281712119533232131,2020-07-10,jasonesteves,,"At a time when Georgia had a record-breaking day for #COVID19 cases and the outlook looks bleaker, we cant put our students, teachers and families’ lives at risk. We’ll focus on implementing quality virtual instruction and support our @apsupdate students and staff. Wear masks! …",26,128,['COVID19'],"At a time when Georgia had a record-breaking day for cases and the outlook looks bleaker, we cant put our students, teachers and families lives at risk. Well focus on implementing quality virtual instruction and support our students and staff. Wear masks!","['At', 'time', 'georgia', 'record-break', 'day', 'case', 'outlook', 'look', 'bleaker', 'cant', 'put', 'student', 'teacher', 'famili', 'live', 'risk', 'well', 'focu', 'implement', 'qualiti', 'virtual', 'instruct', 'support', 'student', 'staff', 'wear', 'mask', '!']",0,en,
119,119,1281637587631906816,2020-07-10,djpain1,,"Just ran two miles with two masks on, an n95 and a cloth mask. 2 miles. I'm still alive. Unless you have a respiratory problem, stop being dramatic. #COVID19 #Masks",9,141,"['COVID19', 'Masks']","Just ran two miles with two masks on, an n95 and a cloth mask. miles. I'm still alive. Unless you have a respiratory problem, stop being dramatic.","['just', 'ran', 'two', 'mile', 'two', 'mask', 'n95', 'cloth', 'mask', 'mile', ""'m"", 'still', 'aliv', 'unless', 'respiratori', 'problem', 'stop', 'dramat']",0,en,
120,120,1281610786872479745,2020-07-10,drphiltill,,Great piece explaining why even cloth masks do *help* slow and prevent #COVID19. …,38,78,['COVID19'],Great piece explaining why even cloth masks do *help* slow and prevent .,"['great', 'piec', 'explain', 'even', 'cloth', 'mask', '*', 'help', '*', 'slow', 'prevent']",0,en,
121,121,1281597868332261376,2020-07-10,bahmankalbasi,,"#coronavirus: #Iran’s south western city of Ahvaz. The medical staff of a hospital, overwhelmed by #COVID19 patients, staged a walk out and went to the market in the hope of shaming people into wearing masks. pic.twitter.com/yp7nWKToqC",103,238,"['coronavirus', 'Iran', 'COVID19']",": s south western city of Ahvaz. The medical staff of a hospital, overwhelmed by patients, staged a walk out and went to the market in the hope of shaming people into wearing masks.","[':', 'south', 'western', 'citi', 'ahvaz', 'the', 'medic', 'staff', 'hospit', 'overwhelm', 'patient', 'stage', 'walk', 'went', 'market', 'hope', 'shame', 'peopl', 'wear', 'mask']",0,en,
122,122,1281591031528595458,2020-07-10,johnboockvar,,The OR colors may be blue but the mood is always FRIDAY! Have a safe and masked weekend! Let’s stop the spread of #covid19. #neurosurgery #lenoxhillneurosurgery #lenoxhill #lenoxhillonnetflix #netflix @drdavidlanger @LenoxNeurosurg @lenoxhill @NorthwellHealth @netflix pic.twitter.com/4MD4QYpzE5,21,435,"['covid19', 'neurosurgery', 'lenoxhillneurosurgery', 'lenoxhill', 'lenoxhillonnetflix', 'netflix']",The OR colors may be blue but the mood is always FRIDAY! Have a safe and masked weekend! Lets stop the spread of .,"['the', 'OR', 'color', 'may', 'blue', 'mood', 'alway', 'friday', '!', 'have', 'safe', 'mask', 'weekend', '!', 'let', 'stop', 'spread']",0,en,
123,123,1281567330145837057,2020-07-10,jerameyanderson,,"Gov. @tatereeves, requiring masks be worn in 13 counties is good—but they all border each other, people travel, and so does #COVID19. Waiting for data to show a spike is too late—that’s being reactive, not proactive. This is Day 5 of my request to issue a statewide order!",28,106,['COVID19'],"Gov. , requiring masks be worn in counties is goodbut they all border each other, people travel, and so does . Waiting for data to show a spike is too latethats being reactive, not proactive. This is Day of my request to issue a statewide order!","['gov', 'requir', 'mask', 'worn', 'counti', 'goodbut', 'border', 'peopl', 'travel', 'wait', 'data', 'show', 'spike', 'latethat', 'reactiv', 'proactiv', 'thi', 'day', 'request', 'issu', 'statewid', 'order', '!']",0,en,
124,124,1281555363159048194,2020-07-10,docschmadia,,"On a sunny summer day, it may seem hard to believe in a second wave of #Covid19. Don’t get complacent. Wear masks. Wash hands. Physically distance as much as possible. Stay home if sick? call your doctor. This virus does not take prisoners. …",18,68,['Covid19'],"On a sunny summer day, it may seem hard to believe in a second wave of . Dont get complacent. Wear masks. Wash hands. Physically distance as much as possible. Stay home if sick? call your doctor. This virus does not take prisoners.","['On', 'sunni', 'summer', 'day', 'may', 'seem', 'hard', 'believ', 'second', 'wave', 'dont', 'get', 'complac', 'wear', 'mask', 'wash', 'hand', 'physic', 'distanc', 'much', 'possibl', 'stay', 'home', 'sick', 'call', 'doctor', 'thi', 'viru', 'take', 'prison']",0,en,
125,125,1281763423366283265,2020-07-10,wileynickel,,His response to not wearing a mask or practicing social distancing while being positive for #COVID19 in the Senate is to attack @jay_chaudhuri for having dinner with his wife outdoors while practicing safe social distancing??? Unbelievable. A page from the Trump playbook. #ncpol pic.twitter.com/cnEr5LErdk,10,58,"['COVID19', 'ncpol']",His response to not wearing a mask or practicing social distancing while being positive for in the Senate is to attack for having dinner with his wife outdoors while practicing safe social distancing??? Unbelievable. A page from the Trump playbook.,"['hi', 'respons', 'wear', 'mask', 'practic', 'social', 'distanc', 'posit', 'senat', 'attack', 'dinner', 'wife', 'outdoor', 'practic', 'safe', 'social', 'distanc', 'unbeliev', 'A', 'page', 'trump', 'playbook']",0,en,
126,126,1281606329178771456,2020-07-10,attorneygriggs,,I don’t know who needs to here this but wear the mask and practice social distancing. #Covid19 is non-partisan and non-discriminatory. Listen to the science and not the politicians. #justicefighter pic.twitter.com/udeXDJBvmM,10,26,"['Covid19', 'justicefighter']",I dont know who needs to here this but wear the mask and practice social distancing. is non-partisan and non-discriminatory. Listen to the science and not the politicians.,"['dont', 'know', 'need', 'wear', 'mask', 'practic', 'social', 'distanc', 'non-partisan', 'non-discriminatori', 'listen', 'scienc', 'politician']",0,en,
127,127,1281583311790526464,2020-07-10,datachick,,"Listening to @Delta CEO talk about #COVID19 measures they are taking. Including blocking all middle seats. Mandatory mask use, with bans as punishment. I like what I’m hearing. United called these measures “a PR stunt”. I’m here to tell United that customers want these.",3,22,['COVID19'],"Listening to CEO talk about measures they are taking. Including blocking all middle seats. Mandatory mask use, with bans as punishment. I like what Im hearing. United called these measures a PR stunt. Im here to tell United that customers want these.","['listen', 'ceo', 'talk', 'measur', 'take', 'includ', 'block', 'middl', 'seat', 'mandatori', 'mask', 'use', 'ban', 'punish', 'like', 'Im', 'hear', 'unit', 'call', 'measur', 'PR', 'stunt', 'Im', 'tell', 'unit', 'custom', 'want']",0,en,
128,128,1281476054628962304,2020-07-10,denicelouise1,,Please take a moment to read and understand why some resist. Also... could DC low numbers be from good health and lack of masks? #COVID19 #mask or #NoMasks #choice …,0,1,"['COVID19', 'mask', 'NoMasks', 'choice']",Please take a moment to read and understand why some resist. Also... could DC low numbers be from good health and lack of masks? or,"['pleas', 'take', 'moment', 'read', 'understand', 'resist', 'also', '...', 'could', 'DC', 'low', 'number', 'good', 'health', 'lack', 'mask']",0,en,
129,129,1281464870051950592,2020-07-10,myloves1989,,How I was masking at work today! Avengers! #howimask #virginiaisforquarantines #avengers #mask #hairstylist #hairstylistin2020 #2020 #covid19 #coronavirus #salon #salonlife @ Shear Secrets …,0,0,"['howimask', 'virginiaisforquarantines', 'avengers', 'mask', 'hairstylist', 'hairstylistin2020', '2020', 'covid19', 'coronavirus', 'salon', 'salonlife']",How I was masking at work today! Avengers! Shear Secrets,"['how', 'mask', 'work', 'today', '!', 'aveng', '!', 'shear', 'secret']",0,en,
130,130,1281454675502469120,2020-07-10,emilysharpe,,Checkout this petition signed by more than 1600 MN healthcare clinicians supporting an indoor mask mandate during #COVID19 in MN They are waiting for a response from @GovTimWalz #MaskUpMN @MPRnews … pic.twitter.com/fH2G0vJran,1,0,"['COVID19', 'MaskUpMN']",Checkout this petition signed by more than MN healthcare clinicians supporting an indoor mask mandate during in MN They are waiting for a response from,"['checkout', 'petit', 'sign', 'MN', 'healthcar', 'clinician', 'support', 'indoor', 'mask', 'mandat', 'MN', 'they', 'wait', 'respons']",0,en,
131,131,1284957554993438721,2020-07-19,ashtonpittman,,"Yes, this was the predictable result of Gov. @TateReeves ignoring experts' warnings & reopening almost everything before we had successfully bent the curve & without even implementing the most basic, obvious measure: mandated masks in public. We knew this would happen. #COVID19 …",37,94,['COVID19'],"Yes, this was the predictable result of Gov. ignoring experts' warnings & reopening almost everything before we had successfully bent the curve & without even implementing the most basic, obvious measure: mandated masks in public. We knew this would happen.","['ye', 'predict', 'result', 'gov', 'ignor', 'expert', 'warn', '&', 'reopen', 'almost', 'everyth', 'success', 'bent', 'curv', '&', 'without', 'even', 'implement', 'basic', 'obviou', 'measur', ':', 'mandat', 'mask', 'public', 'We', 'knew', 'would', 'happen']",0,en,
132,132,1284948658023104513,2020-07-19,jonvigliotti,,Florida Man... I mean grocer... won’t require shoppers to wear masks because of “undue friction”. @WinnDixie should visit the ER to see what undue friction really looks like. #COVID19,7,38,['COVID19'],Florida Man... I mean grocer... wont require shoppers to wear masks because of undue friction. should visit the ER to see what undue friction really looks like.,"['florida', 'man', '...', 'mean', 'grocer', '...', 'wont', 'requir', 'shopper', 'wear', 'mask', 'undu', 'friction', 'visit', 'ER', 'see', 'undu', 'friction', 'realli', 'look', 'like']",0,en,
133,133,1284997683049050123,2020-07-19,mennisny,,I attend #BlackLivesMatter gathering (with a mask) because inequality and discrimination are hazardous to our health—especially during a global health emergency! #COVID19 #StopTheStigma pic.twitter.com/OAcNh2VPoA,2,41,"['BlackLivesMatter', 'COVID19', 'StopTheStigma']",I attend gathering (with a mask) because inequality and discrimination are hazardous to our healthespecially during a global health emergency!,"['attend', 'gather', 'mask', 'inequ', 'discrimin', 'hazard', 'healthespeci', 'global', 'health', 'emerg', '!']",0,en,
134,134,1284958491833229313,2020-07-19,ashtonpittman,,"And Gov. Reeves still has not mandated public mask wearing, except in the 13 counties with the worst #COVID19 rates. Presumably, the other counties will get them once they get to their breaking points, too—unless they gov decides to switch to a proactive, not reactive, approach.",3,28,['COVID19'],"And Gov. Reeves still has not mandated public mask wearing, except in the counties with the worst rates. Presumably, the other counties will get them once they get to their breaking points, toounless they gov decides to switch to a proactive, not reactive, approach.","['and', 'gov', 'reev', 'still', 'mandat', 'public', 'mask', 'wear', 'except', 'counti', 'worst', 'rate', 'presum', 'counti', 'get', 'get', 'break', 'point', 'toounless', 'gov', 'decid', 'switch', 'proactiv', 'reactiv', 'approach']",0,en,
135,135,1279854087367004161,2020-07-05,negarmortazavi,,IRAN: Covid19 infections are rising in the capital city Tehran and health officials warn of another potential emergency state. Hospital officials say there are no empty beds left in Tehran for Covid19 patients. Wearing a mask is now mandatory. pic.twitter.com/CAZrtU0VzJ,22,52,[],IRAN: Covid19 infections are rising in the capital city Tehran and health officials warn of another potential emergency state. Hospital officials say there are no empty beds left in Tehran for Covid19 patients. Wearing a mask is now mandatory.,"['iran', ':', 'covid19', 'infect', 'rise', 'capit', 'citi', 'tehran', 'health', 'offici', 'warn', 'anoth', 'potenti', 'emerg', 'state', 'hospit', 'offici', 'say', 'empti', 'bed', 'left', 'tehran', 'covid19', 'patient', 'wear', 'mask', 'mandatori']",0,en,
136,136,1279820164939288576,2020-07-05,zachdanielcbs6,,Just made a quick run to @dickssportingss and @target where 100% of the 150 people I encountered were wearing masks. Well done Richmond. 👍 #stopthespread #Covid19,4,101,"['stopthespread', 'Covid19']",Just made a quick run to and where % of the people I encountered were wearing masks. Well done Richmond.,"['just', 'made', 'quick', 'run', '%', 'peopl', 'encount', 'wear', 'mask', 'well', 'done', 'richmond']",0,en,
137,137,1279807708208791552,2020-07-05,brianr8278,,I know many of us are really over our self quarantining but we have to take #COVID19 serious. There is a surge of cases across the nation. Wear your masks. Maintain distance. Stay safe.,6,32,['COVID19'],I know many of us are really over our self quarantining but we have to take serious. There is a surge of cases across the nation. Wear your masks. Maintain distance. Stay safe.,"['know', 'mani', 'us', 'realli', 'self', 'quarantin', 'take', 'seriou', 'there', 'surg', 'case', 'across', 'nation', 'wear', 'mask', 'maintain', 'distanc', 'stay', 'safe']",0,en,
138,138,1279722559139983361,2020-07-05,kevineproulx,,Dinner last night was take-out burritos from Chipotle at Shops at Don Mills. Two staff doing food prep had their masks pulled down with noses fully exposed; all others wearing correctly. #COVID19 #MaskUp @ChipotleTweets @TOPublicHealth pic.twitter.com/WLlIIF30WK,0,2,"['COVID19', 'MaskUp']",Dinner last night was take-out burritos from Chipotle at Shops at Don Mills. Two staff doing food prep had their masks pulled down with noses fully exposed; all others wearing correctly.,"['dinner', 'last', 'night', 'take-out', 'burrito', 'chipotl', 'shop', 'don', 'mill', 'two', 'staff', 'food', 'prep', 'mask', 'pull', 'nose', 'fulli', 'expos', 'other', 'wear', 'correctli']",0,en,
139,139,1279651380677021696,2020-07-05,dglaw12,,"Wearing a mask is like chopping wood. It’s thankless, unglamorous work but you’ll be glad you did come winter. #COVID19",0,3,['COVID19'],"Wearing a mask is like chopping wood. Its thankless, unglamorous work but youll be glad you did come winter.","['wear', 'mask', 'like', 'chop', 'wood', 'it', 'thankless', 'unglamor', 'work', 'youll', 'glad', 'come', 'winter']",0,en,
