date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
2020-03-25 18:43:49,808.0,29.0,en,"Pennsylvania, USA",69.0,Lindyanne95,"RT @PAHealthDept: To help stop the spread of #COVID19, please continue to: • stay home • practice social distancing • wash your hands ofte…",1.2428849136045425e+18,0.0,['COVID19'],": To help stop the spread of , please continue to: stay home practice social distancing wash your hands ofte","[':', 'To', 'help', 'stop', 'spread', 'pleas', 'continu', ':', 'stay', 'home', 'practic', 'social', 'distanc', 'wash', 'hand', 'oft']"
2020-03-25 18:44:05,1956.0,97301.0,en,"Milwaukee, WI",3.0,WISN12News,"Social distancing efforts are working to slow coronavirus, New York Gov. Cuomo says",1.2428849805121083e+18,1.0,[],"Social distancing efforts are working to slow coronavirus, New York Gov. Cuomo says","['social', 'distanc', 'effort', 'work', 'slow', 'coronaviru', 'new', 'york', 'gov', 'cuomo', 'say']"
2020-03-25 18:44:31,452.0,45.0,en,United States,0.0,caribbeanlifetv,"How have the Coronavirus pandemic affected your lives??? ⬇️⬇️⬇️ * * 🚨🚨 please take this Coronavirus pandemic seriously and stay home, wash your hands often and exercise social distancing techniques. Don't go out if…",1.2428850897735066e+18,0.0,[],"How have the Coronavirus pandemic affected your lives??? * * please take this Coronavirus pandemic seriously and stay home, wash your hands often and exercise social distancing techniques. Don't go out if","['how', 'coronaviru', 'pandem', 'affect', 'live', '*', '*', 'pleas', 'take', 'coronaviru', 'pandem', 'serious', 'stay', 'home', 'wash', 'hand', 'often', 'exercis', 'social', 'distanc', 'techniqu', 'Do', ""n't"", 'go']"
2020-03-25 18:49:42,45211.0,11791.0,en,"Savannah, GA",1.0,TheBigGuyWJCL,"RT @WJCLNews: Social distancing efforts are working to slow coronavirus, New York Gov. Cuomo says",1.2428863941644534e+18,1.0,[],": Social distancing efforts are working to slow coronavirus, New York Gov. Cuomo says","[':', 'social', 'distanc', 'effort', 'work', 'slow', 'coronaviru', 'new', 'york', 'gov', 'cuomo', 'say']"
2020-03-25 18:50:07,3573.0,860.0,en,"Carlisle, PA",0.0,coulsongirls,This guy tried dating by drone while social distancing during coronavirus - GMA - via @GMA,1.2428864990053376e+18,0.0,[],This guy tried dating by drone while social distancing during coronavirus - GMA - via,"['thi', 'guy', 'tri', 'date', 'drone', 'social', 'distanc', 'coronaviru', '-', 'gma', '-', 'via']"
2020-03-25 18:51:48,79.0,928378.0,en,"Washington, DC",11.0,ABCPolitics,Experts say that there's no evidence to suggest that the suicide rate will rise dramatically due to social distancing measures or that the death toll would surpass potential coronavirus deaths.,1.2428869223280394e+18,1.0,[],Experts say that there's no evidence to suggest that the suicide rate will rise dramatically due to social distancing measures or that the death toll would surpass potential coronavirus deaths.,"['expert', 'say', ""'s"", 'evid', 'suggest', 'suicid', 'rate', 'rise', 'dramat', 'due', 'social', 'distanc', 'measur', 'death', 'toll', 'would', 'surpass', 'potenti', 'coronaviru', 'death']"
2020-03-10 04:04:02,19096.0,7089.0,en,Florida,0.0,jonathansampson,"@adambroach @NuanceBro Most people shouldn't worry about getting the Coronavirus, which is my original point. But, everybody should do everything within their power not to spread it to others. Social distancing is a must, for all demographics, for the sake of those who are in higher risk categories.",1.2372276911678874e+18,0.0,[],"Most people shouldn't worry about getting the Coronavirus, which is my original point. But, everybody should do everything within their power not to spread it to others. Social distancing is a must, for all demographics, for the sake of those who are in higher risk categories.","['most', 'peopl', ""n't"", 'worri', 'get', 'coronaviru', 'origin', 'point', 'but', 'everybodi', 'everyth', 'within', 'power', 'spread', 'other', 'social', 'distanc', 'must', 'demograph', 'sake', 'higher', 'risk', 'categori']"
2020-03-10 04:09:17,203.0,508.0,en,United States,0.0,PPN_2017,"GOOD NEWS: US deaths from the coronavirus could be reduced to 1.1 million by July 4th via “social distancing” measures, new projection shows –",1.237229013107716e+18,0.0,[],"GOOD NEWS: US deaths from the coronavirus could be reduced to million by July th via social distancing measures, new projection shows","['good', 'new', ':', 'US', 'death', 'coronaviru', 'could', 'reduc', 'million', 'juli', 'th', 'via', 'social', 'distanc', 'measur', 'new', 'project', 'show']"
2020-03-10 04:11:21,74105.0,1003.0,en,United States,86.0,ThisTimeUs,RT @jw_tsang: Social distancing does work. What we learned from the 1918 influenza pandemic and how we can apply that to #COVID19. My lates…,1.2372295332055409e+18,0.0,['COVID19'],: Social distancing does work. What we learned from the influenza pandemic and how we can apply that to . My lates,"[':', 'social', 'distanc', 'work', 'what', 'learn', 'influenza', 'pandem', 'appli', 'My', 'late']"
2020-03-02 05:10:41,8083.0,10024.0,en,"Washington, DC",2.0,JWVerret,Social Distancing soon to be implemented to combat coronavirus. Makes sense and I will do so in extreme in coming months. Everyone should. Worry about what further distancing means for the social fabric though.,1.234345358106538e+18,0.0,[],Social Distancing soon to be implemented to combat coronavirus. Makes sense and I will do so in extreme in coming months. Everyone should. Worry about what further distancing means for the social fabric though.,"['social', 'distanc', 'soon', 'implement', 'combat', 'coronaviru', 'make', 'sens', 'extrem', 'come', 'month', 'everyon', 'worri', 'distanc', 'mean', 'social', 'fabric', 'though']"
2020-03-19 13:40:40,627.0,2406.0,en,"New York, USA",0.0,MarkSchwartz,The fashion Industry supports Coronavirus research.Practice social distancing! #sandals #style #coronavirus #CoronaVirusUpdate #CoronaVirusChallenge #nycshutdown #italy #shoeaddict#shoelover,1.2406342958001684e+18,0.0,"['sandals', 'style', 'coronavirus', 'CoronaVirusUpdate', 'CoronaVirusChallenge', 'nycshutdown', 'italy', 'shoeaddict', 'shoelover']",The fashion Industry supports Coronavirus research.Practice social distancing!,"['the', 'fashion', 'industri', 'support', 'coronaviru', 'research.practic', 'social', 'distanc', '!']"
2020-03-19 13:43:32,1890.0,22479.0,en,"Richmond, VA",2.0,VCUnews,Here's how to take care of your mental health during isolation: @VCUPsychology chair @MikeSG_VCU talks with @matthewfultztv @CBS6 about the importance of taking time to take care of one's self amid #COVID19 and social distancing.,1.2406350176356923e+18,0.0,['COVID19'],Here's how to take care of your mental health during isolation: chair talks with about the importance of taking time to take care of one's self amid and social distancing.,"['here', ""'s"", 'take', 'care', 'mental', 'health', 'isol', ':', 'chair', 'talk', 'import', 'take', 'time', 'take', 'care', 'one', ""'s"", 'self', 'amid', 'social', 'distanc']"
2020-03-19 13:44:01,1632.0,141.0,en,Vehicle City,0.0,Vaudiophile,"""Let's interrupt your lunch time today and gather you all together to talk about social distancing and other methods to stop the spread of Coronavirus."" 👍",1.2406351389769974e+18,0.0,[],"""Let's interrupt your lunch time today and gather you all together to talk about social distancing and other methods to stop the spread of Coronavirus.""","['``', 'let', ""'s"", 'interrupt', 'lunch', 'time', 'today', 'gather', 'togeth', 'talk', 'social', 'distanc', 'method', 'stop', 'spread', 'coronaviru', ""''""]"
2020-03-19 13:46:16,133754.0,293.0,en,"New York, NY",42.0,smartplatypus,RT @ABC: Social distancing is at the top of mind for many as countries across the globe are facing the novel coronavirus pandemic. Here's w…,1.2406357055561114e+18,0.0,[],: Social distancing is at the top of mind for many as countries across the globe are facing the novel coronavirus pandemic. Here's w,"[':', 'social', 'distanc', 'top', 'mind', 'mani', 'countri', 'across', 'globe', 'face', 'novel', 'coronaviru', 'pandem', 'here', ""'s"", 'w']"
2020-03-19 13:47:10,77831.0,392.0,en,Kentucky,2714.0,EmIsPrettySmart,RT @WhiteHouse: Social distancing will help you avoid contracting Coronavirus—or transmitting it.,1.240635932023423e+18,0.0,[],: Social distancing will help you avoid contracting Coronavirusor transmitting it.,"[':', 'social', 'distanc', 'help', 'avoid', 'contract', 'coronavirusor', 'transmit']"
2020-03-19 13:47:43,2846.0,47.0,en,"chicago,il",0.0,kpmd2000,"@TrueFactsStated N95 masks need to be fitted. If not they are not effective. Additionally, the are for caretakers of covid patients. Not healthy people. Practice social distancing instead!",1.2406360704773816e+18,0.0,[],"N95 masks need to be fitted. If not they are not effective. Additionally, the are for caretakers of covid patients. Not healthy people. Practice social distancing instead!","['n95', 'mask', 'need', 'fit', 'If', 'effect', 'addit', 'caretak', 'covid', 'patient', 'not', 'healthi', 'peopl', 'practic', 'social', 'distanc', 'instead', '!']"
2020-03-19 13:47:54,3029.0,483.0,en,"Chicago, IL",8.0,TheSdavis,RT @aaron___carter: (1) Coronavirus thought bubble: Please listen to health authorities. Stay inside. Practice social distancing. It’s no…,1.2406361165895885e+18,0.0,[],: (1) Coronavirus thought bubble: Please listen to health authorities. Stay inside. Practice social distancing. Its no,"[':', '1', 'coronaviru', 'thought', 'bubbl', ':', 'pleas', 'listen', 'health', 'author', 'stay', 'insid', 'practic', 'social', 'distanc', 'it']"
2020-03-19 13:48:59,851.0,1243.0,en,"Tampa, Florida",0.0,QuikCapital,"As coronavirus ravages small businesses, here’s how you can help while social distancing",1.240636389051564e+18,0.0,[],"As coronavirus ravages small businesses, heres how you can help while social distancing","['As', 'coronaviru', 'ravag', 'small', 'busi', 'here', 'help', 'social', 'distanc']"
2020-03-19 13:48:53,60020.0,2016.0,en,West Coast,87.0,edeywbr,RT @Beast_the_Cat: Managing this much fluff is a joint effort... so fluff social distancing #fluffyfursday #catsoftwitter #coronavirus #c…,1.2406363638521692e+18,0.0,"['fluffyfursday', 'catsoftwitter', 'coronavirus', 'c']",: Managing this much fluff is a joint effort... so fluff social distancing,"[':', 'manag', 'much', 'fluff', 'joint', 'effort', '...', 'fluff', 'social', 'distanc']"
2020-03-19 13:52:47,8895.0,79.0,en,"Dallas, TX",89.0,gmwvaughan,"RT @amnesty: In times of #coronavirus &amp; social distancing, many of us are staying at home. Here are some thing you can do from home to empo…",1.2406373449795256e+18,0.0,['coronavirus'],": In times of &amp; social distancing, many of us are staying at home. Here are some thing you can do from home to empo","[':', 'In', 'time', '&', 'amp', 'social', 'distanc', 'mani', 'us', 'stay', 'home', 'here', 'thing', 'home', 'empo']"
2020-03-19 13:53:14,558.0,196.0,en,USA,0.0,ashwin_id,This is why we have to take social distancing seriously for #COVID19 -,1.2406374586702234e+18,0.0,['COVID19'],This is why we have to take social distancing seriously for -,"['thi', 'take', 'social', 'distanc', 'serious', '-']"
2020-03-19 13:53:47,1732.0,350.0,en,"Bend, OR",0.0,SeanLifeSupport,"10 healthy daily habits to retain even while social distancing, according to psychologists #covid #mentalhealth",1.240637596713222e+18,0.0,"['covid', 'mentalhealth']","healthy daily habits to retain even while social distancing, according to psychologists","['healthi', 'daili', 'habit', 'retain', 'even', 'social', 'distanc', 'accord', 'psychologist']"
2020-03-19 13:53:50,166.0,64.0,en,"Northbridge, MA",6.0,EducatorsHealth,RT @MAHealthHosp: Nothing will help alleviate the spread of #COVID19 more than social distancing. We join @MassDPH in imploring our neighbo…,1.2406376096107438e+18,0.0,['COVID19'],: Nothing will help alleviate the spread of more than social distancing. We join in imploring our neighbo,"[':', 'noth', 'help', 'allevi', 'spread', 'social', 'distanc', 'We', 'join', 'implor', 'neighbo']"
2020-03-19 13:54:30,3164.0,3061.0,en,Silver Spring MD,0.0,billcoffin,The social distancing required by the Coronavirus gives us an opportunity to start rethinking our homes.,1.2406377776472105e+18,0.0,[],The social distancing required by the Coronavirus gives us an opportunity to start rethinking our homes.,"['the', 'social', 'distanc', 'requir', 'coronaviru', 'give', 'us', 'opportun', 'start', 'rethink', 'home']"
2020-03-19 13:55:12,65983.0,3936.0,en,"Cleveland, OH",2.0,okpants,Keep sharing around that dumb-ass video of the red-faced COVID spring break kids and we'll all have to see an even worse PSA with all those idiots in about 10 days talking about how they've grown and distancing and yeet or whatever,1.240637953501737e+18,0.0,[],Keep sharing around that dumb-ass video of the red-faced COVID spring break kids and we'll all have to see an even worse PSA with all those idiots in about days talking about how they've grown and distancing and yeet or whatever,"['keep', 'share', 'around', 'dumb-ass', 'video', 'red-fac', 'covid', 'spring', 'break', 'kid', ""'ll"", 'see', 'even', 'wors', 'psa', 'idiot', 'day', 'talk', ""'ve"", 'grown', 'distanc', 'yeet', 'whatev']"
2020-03-19 13:55:32,2458.0,594.0,en,✶ ✶ ✶ ✶ Chicago,3343.0,jmmastey,RT @TerribleMaps: Map of the world but all countries are social distancing #Maps #Map #Terriblemaps #TerribleMap #socialdistancing #covid…,1.2406380375891886e+18,0.0,"['Maps', 'Map', 'Terriblemaps', 'TerribleMap', 'socialdistancing', 'covid']",: Map of the world but all countries are social distancing,"[':', 'map', 'world', 'countri', 'social', 'distanc']"
2020-03-19 13:56:57,4439.0,159.0,en,"New Jersey, USA",47.0,NatureRules101,"RT @darcynews: Social distancing is an important step to curbing the coronavirus pandemic, but you don’t have to do it alone. @bestfriends…",1.2406383941343803e+18,0.0,[],": Social distancing is an important step to curbing the coronavirus pandemic, but you dont have to do it alone.","[':', 'social', 'distanc', 'import', 'step', 'curb', 'coronaviru', 'pandem', 'dont', 'alon']"
2020-03-19 14:00:20,39971.0,22827.0,en,"St Louis, MO",6.0,ITGuy1959,"As @ScottAdamsSays has commented, our weapons of war against #coronavirus are coming online. Arsenal of Democracy 2.0. This is why all the models that assume one variable changes (e.g. social distancing) but nothing else changes for months are not worth your time reading.",1.2406392448818586e+18,0.0,['coronavirus'],"As has commented, our weapons of war against are coming online. Arsenal of Democracy . This is why all the models that assume one variable changes (e.g. social distancing) but nothing else changes for months are not worth your time reading.","['As', 'comment', 'weapon', 'war', 'come', 'onlin', 'arsen', 'democraci', 'thi', 'model', 'assum', 'one', 'variabl', 'chang', 'e.g', 'social', 'distanc', 'noth', 'els', 'chang', 'month', 'worth', 'time', 'read']"
2020-03-19 14:01:17,465.0,761.0,en,"Denver, Colorado",0.0,TamraHughesLPC,It can be hard to concentrate while working from home. Tips on how to concentrate during social distancing. #mentalhealth #health #coronavirus #socialdistancing #selfcare,1.2406394841962004e+18,0.0,"['mentalhealth', 'health', 'coronavirus', 'socialdistancing', 'selfcare']",It can be hard to concentrate while working from home. Tips on how to concentrate during social distancing.,"['It', 'hard', 'concentr', 'work', 'home', 'tip', 'concentr', 'social', 'distanc']"
2020-03-03 23:47:34,3863.0,717.0,en,,0.0,VivienHLee,Social distancing can decrease spread of #COVID19 ... this would including cancelling large gatherings ... but many national conferences are still going on...,1.2349888224478126e+18,0.0,['COVID19'],Social distancing can decrease spread of ... this would including cancelling large gatherings ... but many national conferences are still going on...,"['social', 'distanc', 'decreas', 'spread', '...', 'would', 'includ', 'cancel', 'larg', 'gather', '...', 'mani', 'nation', 'confer', 'still', 'go', '...']"
2020-03-12 13:39:47,879.0,48.0,en,NEW YORK,0.0,EmpireStreetSty,"A life lived in fear... is a life half-lived. —Baz Luhrmann // 🌱🌱 Basic protective measures against the new coronavirus. ___ Wash your hands frequently, Maintain social distancing, Avoid touching eyes, nose and…",1.2380973587321938e+18,0.0,[],"A life lived in fear... is a life half-lived. Baz Luhrmann // Basic protective measures against the new coronavirus. ___ Wash your hands frequently, Maintain social distancing, Avoid touching eyes, nose and","['A', 'life', 'live', 'fear', '...', 'life', 'half-liv', 'baz', 'luhrmann', '//', 'basic', 'protect', 'measur', 'new', 'coronaviru', '___', 'wash', 'hand', 'frequent', 'maintain', 'social', 'distanc', 'avoid', 'touch', 'eye', 'nose']"
2020-03-12 13:40:45,6494.0,2784.0,en,"Seattle, WA",2188.0,benjiedlp,RT @ezraklein: Social distancing is crucial to slow the coronavirus. But it’s going to cause a “social recession”: a collapse in social c…,1.2380976018088837e+18,0.0,[],: Social distancing is crucial to slow the coronavirus. But its going to cause a social recession: a collapse in social c,"[':', 'social', 'distanc', 'crucial', 'slow', 'coronaviru', 'but', 'go', 'caus', 'social', 'recess', ':', 'collaps', 'social', 'c']"
2020-03-12 13:40:56,173449.0,3618.0,en,"RoanokeVA/Cumberland Cove, TN",5.0,TBRescueLady,"RT @gordy_shanks: #coronavirus UK moves to the “delay phase”, it includes social distancing, school closures, cancelling public events &amp; ur…",1.2380976483658342e+18,0.0,['coronavirus'],": UK moves to the delay phase, it includes social distancing, school closures, cancelling public events &amp; ur","[':', 'UK', 'move', 'delay', 'phase', 'includ', 'social', 'distanc', 'school', 'closur', 'cancel', 'public', 'event', '&', 'amp', 'ur']"
2020-03-12 13:42:32,143245.0,16577.0,en,"#Fort Walton Beach, Florida",402.0,HydeBlizzardbox,RT @ProudResister: Social distancing is the only way to stop the coronavirus. We must start immediately. #CancelEverything,1.2380980506876068e+18,0.0,['CancelEverything'],: Social distancing is the only way to stop the coronavirus. We must start immediately.,"[':', 'social', 'distanc', 'way', 'stop', 'coronaviru', 'We', 'must', 'start', 'immedi']"
2020-03-12 13:43:49,40733.0,2044.0,en,"Brooklyn Center, MN",15.0,EatonSenator,RT @Morrison4MN: Please read and consider. We can all play a role in protecting each other. #COVID When should we start social distancing?…,1.2380983736490762e+18,0.0,['COVID'],: Please read and consider. We can all play a role in protecting each other. When should we start social distancing?,"[':', 'pleas', 'read', 'consid', 'We', 'play', 'role', 'protect', 'when', 'start', 'social', 'distanc']"
2020-03-12 13:46:36,31350.0,588.0,en,"Manhattan, NY",16390.0,ptvalecx,RT @EdselSalvana: We must NOT underestimate #COVID19. #Philippines is implementing social distancing EARLY because we can't afford a full b…,1.238099074022142e+18,0.0,"['COVID19', 'Philippines']",: We must NOT underestimate . is implementing social distancing EARLY because we can't afford a full b,"[':', 'We', 'must', 'not', 'underestim', 'implement', 'social', 'distanc', 'earli', 'ca', ""n't"", 'afford', 'full', 'b']"
2020-03-12 13:49:10,104833.0,5339.0,en,"Manhattan, NY",0.0,usnehal,"@NAChristakis on (closing) schools, containing a pandemic, and social distancing. Being proactive saves lives. @AmerAcadPeds what is the recommendation on this? @AAPDelMonte #Covid19 #CoronavirusPandemic",1.238099719995474e+18,0.0,"['Covid19', 'CoronavirusPandemic']","on (closing) schools, containing a pandemic, and social distancing. Being proactive saves lives. what is the recommendation on this?","['close', 'school', 'contain', 'pandem', 'social', 'distanc', 'be', 'proactiv', 'save', 'live', 'recommend']"
2020-03-12 13:49:59,6514.0,1483.0,en,"Minneapolis, MN",105.0,DaynaLiffey,RT @MailOnline: Italian man wears a GIANT disk in extreme attempt to enforce social distancing in Rome amid coronavirus pandemic,1.2380999259902894e+18,0.0,[],: Italian man wears a GIANT disk in extreme attempt to enforce social distancing in Rome amid coronavirus pandemic,"[':', 'italian', 'man', 'wear', 'giant', 'disk', 'extrem', 'attempt', 'enforc', 'social', 'distanc', 'rome', 'amid', 'coronaviru', 'pandem']"
2020-03-12 13:50:24,4466.0,240.0,en,"Lincoln, NE",140.0,JessieCoffey2,RT @jsutfin: Why all the talk of social distancing? Flattening the Coronavirus Curve,1.238100030403248e+18,0.0,[],: Why all the talk of social distancing? Flattening the Coronavirus Curve,"[':', 'whi', 'talk', 'social', 'distanc', 'flatten', 'coronaviru', 'curv']"
2020-03-12 13:52:36,77733.0,123.0,en,"Chicago, IL",0.0,JVHootenhagen,"I think our messaging on social distancing and hygiene needs to be less ""You are low risk but hey, wash your hands a bit more"" and more, ""If you don't do these things, you are killing somebody's Grandma!"" #COVID19",1.238100584030507e+18,0.0,['COVID19'],"I think our messaging on social distancing and hygiene needs to be less ""You are low risk but hey, wash your hands a bit more"" and more, ""If you don't do these things, you are killing somebody's Grandma!""","['think', 'messag', 'social', 'distanc', 'hygien', 'need', 'less', '``', 'you', 'low', 'risk', 'hey', 'wash', 'hand', 'bit', ""''"", '``', 'If', ""n't"", 'thing', 'kill', 'somebodi', ""'s"", 'grandma', '!', ""''""]"
2020-03-12 13:52:40,59936.0,35574.0,en,Virginia,132.0,StephenGutowski,"RT @philipaklein: New post: ""This coronavirus chart shows why social distancing is necessary""",1.2381006008748278e+18,1.0,[],": New post: ""This coronavirus chart shows why social distancing is necessary""","[':', 'new', 'post', ':', '``', 'thi', 'coronaviru', 'chart', 'show', 'social', 'distanc', 'necessari', ""''""]"
2020-04-15 04:00:09,111221.0,4300.0,en,"Clermont, FL",983.0,cindyscott54,RT @DearAuntCrabby: Florida surgeon general removed from Governor DeSantis' coronavirus briefing after saying social distancing necessary u…,1.25027267665383e+18,0.0,[],: Florida surgeon general removed from Governor DeSantis' coronavirus briefing after saying social distancing necessary u,"[':', 'florida', 'surgeon', 'gener', 'remov', 'governor', 'desanti', 'coronaviru', 'brief', 'say', 'social', 'distanc', 'necessari', 'u']"
2020-04-15 04:02:11,3103.0,639.0,en,"Syracuse, UT",21.0,utahdavet,RT @BeReadyUtah: We're all feeling it. Stress and depression are common during #Coronavirus social distancing and after another #UtahEarthq…,1.2502731881408348e+18,0.0,"['Coronavirus', 'UtahEarthq']",: We're all feeling it. Stress and depression are common during social distancing and after another,"[':', 'We', ""'re"", 'feel', 'stress', 'depress', 'common', 'social', 'distanc', 'anoth']"
2020-04-15 04:03:08,10660.0,17859.0,en,"Thorofare, NJ",268.0,filnj,RT @RedPillMaC: Cheers 🍷🍷socializing with social distancing when you're completely #lockdown. #COVID19,1.2502734247163372e+18,0.0,"['lockdown', 'COVID19']",: Cheers socializing with social distancing when you're completely .,"[':', 'cheer', 'social', 'social', 'distanc', ""'re"", 'complet']"
2020-04-15 04:04:19,25070.0,139.0,en,"Morgan Hill, CA",83.0,RobDLC1,"RT @kingsrush: A Virginia pastor who held packed church service, in defiance of social distancing orders, dies of coronavirus. His wife is…",1.2502737224658084e+18,0.0,[],": A Virginia pastor who held packed church service, in defiance of social distancing orders, dies of coronavirus. His wife is","[':', 'A', 'virginia', 'pastor', 'held', 'pack', 'church', 'servic', 'defianc', 'social', 'distanc', 'order', 'die', 'coronaviru', 'hi', 'wife']"
2020-04-15 21:06:12,87781.0,1339.0,en,"Sarasota, FL",0.0,MommadebiToo,"@Kokomothegreat Pearl clutching is a NOT desired action. Getting PPE &amp; ventilators, flattening the #coronavirus numbers with social distancing &amp; isolation are needed. Collins failed to remove this madman from the WH when presented credible evidence. NOW she needs her opponent to win.",1.250530890528297e+18,0.0,['coronavirus'],"Pearl clutching is a NOT desired action. Getting PPE &amp; ventilators, flattening the numbers with social distancing &amp; isolation are needed. Collins failed to remove this madman from the WH when presented credible evidence. NOW she needs her opponent to win.","['pearl', 'clutch', 'not', 'desir', 'action', 'get', 'ppe', '&', 'amp', 'ventil', 'flatten', 'number', 'social', 'distanc', '&', 'amp', 'isol', 'need', 'collin', 'fail', 'remov', 'madman', 'WH', 'present', 'credibl', 'evid', 'now', 'need', 'oppon', 'win']"
2020-04-15 21:08:33,1198.0,37.0,en,Southern California,28.0,kcaly82,"RT @NBCNightlyNews: The U.S. may need to endure social distancing measures adopted during the coronavirus pandemic until 2022, according to…",1.2505314827008778e+18,0.0,[],": The U.S. may need to endure social distancing measures adopted during the coronavirus pandemic until , according to","[':', 'the', 'u.s.', 'may', 'need', 'endur', 'social', 'distanc', 'measur', 'adopt', 'coronaviru', 'pandem', 'accord']"
2020-04-15 21:08:47,974.0,2814.0,en,New England,0.0,GaryAckermanPhD,Coronavirus update: Social distancing is working. Now what? - Vox,1.2505315402972324e+18,0.0,[],Coronavirus update: Social distancing is working. Now what? - Vox,"['coronaviru', 'updat', ':', 'social', 'distanc', 'work', 'now', '-', 'vox']"
2020-04-15 21:09:54,7254.0,70520.0,en,"Philadelphia, PA",7.0,CecilyTynan,"RT @KatieKatro6abc: Social distancing measures may be necessary until 2022 to contain coronavirus pandemic, study shows",1.2505318222258012e+18,1.0,[],": Social distancing measures may be necessary until to contain coronavirus pandemic, study shows","[':', 'social', 'distanc', 'measur', 'may', 'necessari', 'contain', 'coronaviru', 'pandem', 'studi', 'show']"
2020-04-15 21:09:49,129584.0,26264.0,en,"Las Vegas, NV",0.0,Donna_West,No @mayoroflasvegas COVID is killing us. Physical distancing is saving us. Public health and safety first,1.2505318007214162e+18,0.0,[],No COVID is killing us. Physical distancing is saving us. Public health and safety first,"['No', 'covid', 'kill', 'us', 'physic', 'distanc', 'save', 'us', 'public', 'health', 'safeti', 'first']"
2020-04-15 21:13:49,177.0,433.0,en,"Lisle, IL",0.0,Endotronix,We’ve optimized our operations to incorporate social distancing and remote work to help slow the spread of #COVID19. Learn more: #doyourpart #stayhome #medtech,1.2505328081305313e+18,0.0,"['COVID19', 'doyourpart', 'stayhome', 'medtech']",Weve optimized our operations to incorporate social distancing and remote work to help slow the spread of . Learn more:,"['weve', 'optim', 'oper', 'incorpor', 'social', 'distanc', 'remot', 'work', 'help', 'slow', 'spread', 'learn', ':']"
2020-04-15 21:15:00,618.0,23542.0,en,"San Francisco, CA.",2.0,SynBioBeta,"What if #Covid19 Returns Every Year, Like the Common Cold? A new Harvard study models how long we’d have to keep social distancing if the virus turns out to be seasonal, like its #coronavirus cousins. It could be years.",1.2505331051082138e+18,0.0,"['Covid19', 'coronavirus']","What if Returns Every Year, Like the Common Cold? A new Harvard study models how long wed have to keep social distancing if the virus turns out to be seasonal, like its cousins. It could be years.","['what', 'return', 'everi', 'year', 'like', 'common', 'cold', 'A', 'new', 'harvard', 'studi', 'model', 'long', 'wed', 'keep', 'social', 'distanc', 'viru', 'turn', 'season', 'like', 'cousin', 'It', 'could', 'year']"
2020-04-15 21:15:50,1760.0,1307.0,en,"San Diego, CA",0.0,Robolinkinc,#COVID19 has us socially distancing from others. #Zumi has learned to socially distance too! Check out our latest #python project where you code Zumi to stay a certain distance away from various objects. Add emotions when she stays away or gets too close.,1.2505333152637256e+18,0.0,"['COVID19', 'Zumi', 'python']",has us socially distancing from others. has learned to socially distance too! Check out our latest project where you code Zumi to stay a certain distance away from various objects. Add emotions when she stays away or gets too close.,"['us', 'social', 'distanc', 'other', 'learn', 'social', 'distanc', '!', 'check', 'latest', 'project', 'code', 'zumi', 'stay', 'certain', 'distanc', 'away', 'variou', 'object', 'add', 'emot', 'stay', 'away', 'get', 'close']"
2020-04-15 21:16:53,37678.0,10470.0,en,"Jackson, CA",1.0,AriadneBoudicca,"#SocialDistancing may remain in place until 2022, Harvard researchers say Researchers said social distancing may have to be extended unless a #coronavirus vaccine becomes available or ""critical care capacity is increased."" 😷🦠🧫",1.250533579190268e+18,0.0,"['SocialDistancing', 'coronavirus']","may remain in place until , Harvard researchers say Researchers said social distancing may have to be extended unless a vaccine becomes available or ""critical care capacity is increased.""","['may', 'remain', 'place', 'harvard', 'research', 'say', 'research', 'said', 'social', 'distanc', 'may', 'extend', 'unless', 'vaccin', 'becom', 'avail', '``', 'critic', 'care', 'capac', 'increas', ""''""]"
2020-04-15 21:17:23,134892.0,51924.0,en,USA,74.0,barbiesway,RT @USArmy: Stay-at-home &amp; social distancing rules during the #COVID19 crisis create unique challenges for many individuals who are managin…,1.2505337059001508e+18,0.0,['COVID19'],: Stay-at-home &amp; social distancing rules during the crisis create unique challenges for many individuals who are managin,"[':', 'stay-at-hom', '&', 'amp', 'social', 'distanc', 'rule', 'crisi', 'creat', 'uniqu', 'challeng', 'mani', 'individu', 'managin']"
2020-04-15 21:17:23,3661.0,437.0,en,"Town of New Scotland, NY",0.0,scott_stewart,"@JordanSchachtel I know this is a ""novel"" coronavirus and not like the other coronavirus the cdc already tracks, but pretty coincidental about that summer flattening matching the other coronaviruses even without social distancing!",1.250533704872743e+18,0.0,[],"I know this is a ""novel"" coronavirus and not like the other coronavirus the cdc already tracks, but pretty coincidental about that summer flattening matching the other coronaviruses even without social distancing!","['know', '``', 'novel', ""''"", 'coronaviru', 'like', 'coronaviru', 'cdc', 'alreadi', 'track', 'pretti', 'coincident', 'summer', 'flatten', 'match', 'coronavirus', 'even', 'without', 'social', 'distanc', '!']"
